mandature_id,institution,mandature,mandature_start_date,mandature_end_date,wikidata_qid,person_id,last_name,first_name,birth_date,death_date,department,group,mandat_start_date,mandat_end_date,mandat_duration,sycomore_id,senat_id,wikidata_qid.1
gouv_daladier_5,gouvernement,Gouvernement Daladier V,1939-09-13,1940-03-20,#REF!,queuille_1884-03-31,Queuille,Henri,1884-03-31,1970-06-15,Ministre de l'Agriculture,,,,,6554,queuille_henri0469r3,Q455655
gouv_doumergue_2,gouvernement,Gouvernement Doumergue II,1934-02-09,1934-11-08,#REF!,queuille_1884-03-31,Queuille,Henri,1884-03-31,1970-06-15,Ministre de l'Agriculture,,,,,6554,queuille_henri0469r3,Q455655
gouv_flandin_1,gouvernement,Gouvernement Flandin I,1934-11-08,1935-05-31,#REF!,queuille_1884-03-31,Queuille,Henri,1884-03-31,1970-06-15,Ministre de la Santé publique et de l’Éducation physique,,,,,6554,queuille_henri0469r3,Q455655
gouv_herriot_1,gouvernement,Gouvernement Herriot I,1924-06-14,1925-04-10,#REF!,queuille_1884-03-31,Queuille,Henri,1884-03-31,1970-06-15,Ministre de l’Agriculture,,,,,6554,queuille_henri0469r3,Q455655
gouv_herriot_2,gouvernement,Gouvernement Herriot II,1926-07-19,1926-07-21,#REF!,queuille_1884-03-31,Queuille,Henri,1884-03-31,1970-06-15,Ministre de l'Agriculture,,,,,6554,queuille_henri0469r3,Q455655
gouv_herriot_3,gouvernement,Gouvernement Herriot III,1932-06-03,1932-12-14,#REF!,queuille_1884-03-31,Queuille,Henri,1884-03-31,1970-06-15,"Ministre des Postes, Télégraphes et Téléphones",,,,,6554,queuille_henri0469r3,Q455655
gouv_leygues,gouvernement,Gouvernement Leygues,1920-09-24,1921-01-07,#REF!,queuille_1884-03-31,Queuille,Henri,1884-03-31,1970-06-15,Sous-secrétaire d'État à l'Agriculture,,,,,6554,queuille_henri0469r3,Q455655
gouv_millerand_1,gouvernement,Gouvernement Millerand I,1920-01-20,1920-02-18,#REF!,queuille_1884-03-31,Queuille,Henri,1884-03-31,1970-06-15,Sous-secrétaire d’État à l’Agriculture,,,,,6554,queuille_henri0469r3,Q455655
gouv_millerand_2,gouvernement,Gouvernement Millerand II,1920-02-18,1920-09-23,#REF!,queuille_1884-03-31,Queuille,Henri,1884-03-31,1970-06-15,Sous-secrétaire d’État à l’Agriculture,,,,,6554,queuille_henri0469r3,Q455655
gouv_paul_boncour,gouvernement,Gouvernement Paul-Boncour,1932-12-18,1933-01-28,#REF!,queuille_1884-03-31,Queuille,Henri,1884-03-31,1970-06-15,Ministre de l'Agriculture,,,,,6554,queuille_henri0469r3,Q455655
gouv_poincare_4,gouvernement,Gouvernement Poincaré IV,1926-07-23,1928-11-06,#REF!,queuille_1884-03-31,Queuille,Henri,1884-03-31,1970-06-15,Ministre de l'Agriculture,,,,,6554,queuille_henri0469r3,Q455655
gouv_reynaud,gouvernement,Gouvernement Reynaud,1940-03-21,1940-06-16,#REF!,queuille_1884-03-31,Queuille,Henri,1884-03-31,1970-06-15,Ministre du Ravitaillement,,,,,6554,queuille_henri0469r3,Q455655
gouv_sarraut_1,gouvernement,Gouvernement Sarraut I,1933-10-26,1933-11-23,#REF!,queuille_1884-03-31,Queuille,Henri,1884-03-31,1970-06-15,Ministre de l'Agriculture,,,,,6554,queuille_henri0469r3,Q455655
gouv_steeg,gouvernement,Gouvernement Steeg,1930-12-13,1931-01-22,#REF!,queuille_1884-03-31,Queuille,Henri,1884-03-31,1970-06-15,Ministre de la Santé publique,,,,,6554,queuille_henri0469r3,Q455655
senat_1935,senat,Élections sénatoriales de 1935,1935-10-20,,#REF!,queuille_1884-03-31,Queuille,Henri,1884-03-31,1970-06-15,Corrèze,,1935-12-08,1939-01-09,1128.0,6554,queuille_henri0469r3,Q455655
senat_1938,senat,Élections sénatoriales de 1938,1938-10-23,,#REF!,queuille_1884-03-31,Queuille,Henri,1884-03-31,1970-06-15,Corrèze,,1939-01-10,1945-10-21,2476.0,6554,queuille_henri0469r3,Q455655
senat_1921,senat,Élections sénatoriales de 1921,1921-01-09,,#REF!,françois-marsal_1874-03-16,François-Marsal,Frédéric,1874-03-16,1958-05-20,Cantal,,1921-01-09,1930-01-13,3291.0,,francois_marsal_frederic0362r3,Q459212
gouv_francois_marsal,gouvernement,Gouvernement François-Marsal,1924-06-08,1924-06-10,#REF!,françois-marsal_1874-03-16,François-Marsal,Frédéric,1874-03-16,1958-05-20,Ministre des Finances,,,,,,francois_marsal_frederic0362r3,Q459212
gouv_francois_marsal,gouvernement,Gouvernement François-Marsal,1924-06-08,1924-06-10,#REF!,françois-marsal_1874-03-16,François-Marsal,Frédéric,1874-03-16,1958-05-20,Président du Conseil,,,,,,francois_marsal_frederic0362r3,Q459212
gouv_leygues,gouvernement,Gouvernement Leygues,1920-09-24,1921-01-07,#REF!,françois-marsal_1874-03-16,François-Marsal,Frédéric,1874-03-16,1958-05-20,Ministre des Finances,,,,,,francois_marsal_frederic0362r3,Q459212
gouv_millerand_1,gouvernement,Gouvernement Millerand I,1920-01-20,1920-02-18,#REF!,françois-marsal_1874-03-16,François-Marsal,Frédéric,1874-03-16,1958-05-20,Ministre des Finances,,,,,,francois_marsal_frederic0362r3,Q459212
gouv_millerand_2,gouvernement,Gouvernement Millerand II,1920-02-18,1920-09-23,#REF!,françois-marsal_1874-03-16,François-Marsal,Frédéric,1874-03-16,1958-05-20,Ministre des Finances,,,,,,francois_marsal_frederic0362r3,Q459212
gouv_poincare_3,gouvernement,Gouvernement Poincaré III,1924-03-29,1924-06-01,#REF!,françois-marsal_1874-03-16,François-Marsal,Frédéric,1874-03-16,1958-05-20,Ministre des Finances,,,,,,francois_marsal_frederic0362r3,Q459212
chambre_10,chambre,Xe législature de la Troisième République,1910-06-01,1914-05-31,#REF!,bouisson_1874-06-16,Bouisson,Fernand,1874-06-16,1959-12-28,Bouches-du-Rhône,Parti socialiste,1910-05-08,1914-05-31,1484.0,1043,,Q459510
chambre_11,chambre,XIe législature de la Troisième République,1914-06-01,1919-12-07,#REF!,bouisson_1874-06-16,Bouisson,Fernand,1874-06-16,1959-12-28,Bouches-du-Rhône,Parti socialiste,1914-04-26,1919-12-07,2051.0,1043,,Q459510
chambre_12,chambre,XIIe législature de la Troisième République,1919-12-08,1924-05-31,#REF!,bouisson_1874-06-16,Bouisson,Fernand,1874-06-16,1959-12-28,Bouches-du-Rhône,Parti socialiste,1919-11-16,1924-05-31,1658.0,1043,,Q459510
chambre_13,chambre,XIIIe législature de la Troisième République,1924-06-01,1928-05-31,#REF!,bouisson_1874-06-16,Bouisson,Fernand,1874-06-16,1959-12-28,Bouches-du-Rhône,Parti socialiste,1924-05-11,1928-05-31,1481.0,1043,,Q459510
chambre_14,chambre,XIVe législature de la Troisième République,1928-06-01,1932-05-31,#REF!,bouisson_1874-06-16,Bouisson,Fernand,1874-06-16,1959-12-28,Bouches-du-Rhône,Parti socialiste,1928-04-22,1932-05-31,1500.0,1043,,Q459510
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,bouisson_1874-06-16,Bouisson,Fernand,1874-06-16,1959-12-28,Bouches-du-Rhône,Parti socialiste,1932-05-01,1936-05-31,1491.0,1043,,Q459510
chambre_9,chambre,IXe législature de la Troisième République,1906-06-01,1910-05-31,#REF!,bouisson_1874-06-16,Bouisson,Fernand,1874-06-16,1959-12-28,Bouches-du-Rhône,Socialistes unifiés,1909-03-14,1910-05-31,443.0,1043,,Q459510
gouv_bouisson,gouvernement,Gouvernement Bouisson,1935-06-01,1935-06-07,#REF!,bouisson_1874-06-16,Bouisson,Fernand,1874-06-16,1959-12-28,Ministre de l'Intérieur,,,,,1043,,Q459510
gouv_bouisson,gouvernement,Gouvernement Bouisson,1935-06-01,1935-06-07,#REF!,bouisson_1874-06-16,Bouisson,Fernand,1874-06-16,1959-12-28,Président du Conseil,,,,,1043,,Q459510
senat_1879,senat,Élections sénatoriales de 1879,1879-01-05,,#REF!,farre_1816-05-05,FARRE,Jean-Joseph,1816-05-05,1887-03-24,Inamovible,,1880-11-25,1887-03-24,2310.0,,farre_jean_joseph1471r3,Q459513
senat_1903,senat,Élections sénatoriales de 1903,1903-01-04,,#REF!,méline_1838-05-20,Méline,Jules,1838-05-20,1925-12-21,Vosges,,1903-07-05,1909-01-02,2008.0,5168,meline_jules1799r3,Q459914
senat_1909,senat,Élections sénatoriales de 1909,1909-01-03,,#REF!,méline_1838-05-20,Méline,Jules,1838-05-20,1925-12-21,Vosges,,1909-01-03,1920-01-10,4024.0,5168,meline_jules1799r3,Q459914
senat_1920,senat,Élections sénatoriales de 1920,1920-01-11,,#REF!,méline_1838-05-20,Méline,Jules,1838-05-20,1925-12-21,Vosges,,1920-01-11,1945-10-21,9415.0,5168,meline_jules1799r3,Q459914
chambre_3,chambre,IIIe législature de la Troisième République,1881-10-28,1885-11-09,#REF!,méline_1838-05-20,Méline,Jules,1838-05-20,1925-12-21,Vosges,Gauche républicaine,1881-08-21,1885-10-14,1515.0,5168,meline_jules1799r3,Q459914
chambre_4,chambre,IVe législature de la Troisième République,1885-11-10,1889-11-11,#REF!,méline_1838-05-20,Méline,Jules,1838-05-20,1925-12-21,Vosges,Gauche républicaine,1885-10-04,1889-10-14,1471.0,5168,meline_jules1799r3,Q459914
chambre_5,chambre,Ve législature de la Troisième République,1889-11-12,1893-10-14,#REF!,méline_1838-05-20,Méline,Jules,1838-05-20,1925-12-21,Vosges,Républicains progressistes,1889-09-22,1893-10-14,1483.0,5168,meline_jules1799r3,Q459914
chambre_6,chambre,VIe législature de la Troisième République,1893-10-15,1898-05-31,#REF!,méline_1838-05-20,Méline,Jules,1838-05-20,1925-12-21,Vosges,,1893-08-20,1898-05-31,1745.0,5168,meline_jules1799r3,Q459914
chambre_7,chambre,VIIe législature de la Troisième République,1898-06-01,1902-05-31,#REF!,méline_1838-05-20,Méline,Jules,1838-05-20,1925-12-21,Vosges,,1898-05-08,1902-05-31,1483.0,5168,meline_jules1799r3,Q459914
chambre_8,chambre,VIIIe législature de la Troisième République,1902-06-01,1906-05-31,#REF!,méline_1838-05-20,Méline,Jules,1838-05-20,1925-12-21,Vosges,,1902-04-27,1903-11-06,558.0,5168,meline_jules1799r3,Q459914
gouv_briand_5,gouvernement,Gouvernement Briand V,1915-10-29,1916-12-12,#REF!,méline_1838-05-20,Méline,Jules,1838-05-20,1925-12-21,Ministre de l'Agriculture,,,,,5168,meline_jules1799r3,Q459914
gouv_ferry_2,gouvernement,Gouvernement Ferry II,1883-02-21,1885-03-30,#REF!,méline_1838-05-20,Méline,Jules,1838-05-20,1925-12-21,Ministre de l'Agriculture,,,,,5168,meline_jules1799r3,Q459914
gouv_méline,gouvernement,Gouvernement Méline,1896-04-29,1898-06-28,#REF!,méline_1838-05-20,Méline,Jules,1838-05-20,1925-12-21,Ministre de l'Agriculture,,,,,5168,meline_jules1799r3,Q459914
chambre_10,chambre,Xe législature de la Troisième République,1910-06-01,1914-05-31,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Aude,Républicains radicaux-socialistes,1910-04-24,1914-05-31,1498.0,6293,sarraut_albert0265r3,Q460318
chambre_11,chambre,XIe législature de la Troisième République,1914-06-01,1919-12-07,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Aude,Parti républicain radical et radical socialiste,1914-04-26,1919-12-07,2051.0,6293,sarraut_albert0265r3,Q460318
chambre_12,chambre,XIIe législature de la Troisième République,1919-12-08,1924-05-31,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Aude,Parti radical et radical socialiste,1919-11-16,1924-05-31,1658.0,6293,sarraut_albert0265r3,Q460318
chambre_8,chambre,VIIIe législature de la Troisième République,1902-06-01,1906-05-31,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Aude,,1902-04-27,1906-05-31,1495.0,6293,sarraut_albert0265r3,Q460318
chambre_9,chambre,IXe législature de la Troisième République,1906-06-01,1910-05-31,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Aude,Gauche radicale-socialiste,1906-05-06,1910-05-31,1486.0,6293,sarraut_albert0265r3,Q460318
gouv_blum_2,gouvernement,Gouvernement Blum II,1938-03-13,1938-04-08,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,"Ministre d’État, chargé des Affaires d’Afrique du Nord",,,,,6293,sarraut_albert0265r3,Q460318
gouv_briand_1,gouvernement,Gouvernement Briand I,1909-07-24,1910-11-03,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Sous-secrétaire d'État à la Guerre,,,,,6293,sarraut_albert0265r3,Q460318
gouv_briand_7,gouvernement,Gouvernement Briand VII,1921-01-16,1922-01-12,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre des Colonies,,,,,6293,sarraut_albert0265r3,Q460318
gouv_chautemps_1,gouvernement,Gouvernement Chautemps I,1930-02-21,1930-02-25,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre de la Marine,,,,,6293,sarraut_albert0265r3,Q460318
gouv_chautemps_2,gouvernement,Gouvernement Chautemps II,1933-11-26,1934-01-27,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre de la Marine,,,,,6293,sarraut_albert0265r3,Q460318
gouv_chautemps_3,gouvernement,Gouvernement Chautemps III,1937-06-23,1938-01-14,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministres d'État,,,,,6293,sarraut_albert0265r3,Q460318
gouv_chautemps_4,gouvernement,Gouvernement Chautemps IV,1938-01-18,1938-03-10,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre de l'Intérieur,,,,,6293,sarraut_albert0265r3,Q460318
gouv_clemenceau_1,gouvernement,Gouvernement Clemenceau I,1906-10-25,1909-07-20,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Sous-secrétaire d'État à l'Intérieur et à la présidence du Conseil,,,,,6293,sarraut_albert0265r3,Q460318
gouv_daladier_1,gouvernement,Gouvernement Daladier I,1933-01-30,1933-10-24,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre de la Marine,,,,,6293,sarraut_albert0265r3,Q460318
gouv_daladier_1,gouvernement,Gouvernement Daladier I,1933-01-30,1933-10-24,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre des Colonies,,,,,6293,sarraut_albert0265r3,Q460318
gouv_daladier_3,gouvernement,Gouvernement Daladier III,1938-04-10,1939-05-11,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre de l'Intérieur,,,,,6293,sarraut_albert0265r3,Q460318
gouv_daladier_4,gouvernement,Gouvernement Daladier IV,1939-05-11,1939-09-13,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre de l'Intérieur,,,,,6293,sarraut_albert0265r3,Q460318
gouv_daladier_5,gouvernement,Gouvernement Daladier V,1939-09-13,1940-03-20,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre de l'Intérieur,,,,,6293,sarraut_albert0265r3,Q460318
gouv_doumergue_2,gouvernement,Gouvernement Doumergue II,1934-02-09,1934-11-08,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre de l'Intérieur,,,,,6293,sarraut_albert0265r3,Q460318
gouv_herriot_3,gouvernement,Gouvernement Herriot III,1932-06-03,1932-12-14,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre des Colonies,,,,,6293,sarraut_albert0265r3,Q460318
gouv_leygues,gouvernement,Gouvernement Leygues,1920-09-24,1921-01-07,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre des Colonies,,,,,6293,sarraut_albert0265r3,Q460318
gouv_millerand_1,gouvernement,Gouvernement Millerand I,1920-01-20,1920-02-18,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre des Colonies,,,,,6293,sarraut_albert0265r3,Q460318
gouv_millerand_2,gouvernement,Gouvernement Millerand II,1920-02-18,1920-09-23,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre des Colonies,,,,,6293,sarraut_albert0265r3,Q460318
gouv_paul_boncour,gouvernement,Gouvernement Paul-Boncour,1932-12-18,1933-01-28,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre des Colonies,,,,,6293,sarraut_albert0265r3,Q460318
gouv_poincare_2,gouvernement,Gouvernement Poincaré II,1922-01-15,1924-03-29,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre des Colonies,,,,,6293,sarraut_albert0265r3,Q460318
gouv_poincare_4,gouvernement,Gouvernement Poincaré IV,1926-07-23,1928-11-06,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre de l'Intérieur,,,,,6293,sarraut_albert0265r3,Q460318
gouv_reynaud,gouvernement,Gouvernement Reynaud,1940-03-21,1940-06-16,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre de l'Éducation nationale,,,,,6293,sarraut_albert0265r3,Q460318
gouv_sarraut_1,gouvernement,Gouvernement Sarraut I,1933-10-26,1933-11-23,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre de la Marine,,,,,6293,sarraut_albert0265r3,Q460318
gouv_sarraut_1,gouvernement,Gouvernement Sarraut I,1933-10-26,1933-11-23,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Président du Conseil,,,,,6293,sarraut_albert0265r3,Q460318
gouv_sarraut_2,gouvernement,Gouvernement Sarraut II,1936-01-24,1936-06-04,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre de l'Intérieur,,,,,6293,sarraut_albert0265r3,Q460318
gouv_sarraut_2,gouvernement,Gouvernement Sarraut II,1936-01-24,1936-06-04,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Président du Conseil,,,,,6293,sarraut_albert0265r3,Q460318
gouv_sarrien,gouvernement,Gouvernement Sarrien,1906-03-14,1906-10-20,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Sous-secrétaire d'État à l'Intérieur,,,,,6293,sarraut_albert0265r3,Q460318
gouv_steeg,gouvernement,Gouvernement Steeg,1930-12-13,1931-01-22,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre de la Marine militaire,,,,,6293,sarraut_albert0265r3,Q460318
gouv_viviani_1,gouvernement,Gouvernement Viviani I,1914-06-13,1914-08-26,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre de l'Instruction publique et des Beaux-Arts,,,,,6293,sarraut_albert0265r3,Q460318
gouv_viviani_2,gouvernement,Gouvernement Viviani II,1914-08-26,1915-10-28,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Ministre de l'Instruction publique et des Beaux-Arts,,,,,6293,sarraut_albert0265r3,Q460318
senat_1924,senat,Élections sénatoriales de 1924,1924-01-06,,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Aude,,1926-07-18,1930-01-13,1275.0,6293,sarraut_albert0265r3,Q460318
senat_1929,senat,Élections sénatoriales de 1929,1929-10-20,,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Aude,,1930-01-14,1939-01-09,3282.0,6293,sarraut_albert0265r3,Q460318
senat_1938,senat,Élections sénatoriales de 1938,1938-10-23,,#REF!,sarraut_1872-07-28,Sarraut,Albert,1872-07-28,1962-11-26,Aude,,1939-01-10,1945-10-21,2476.0,6293,sarraut_albert0265r3,Q460318
senat_1875,senat,Lois constitutionnelles de 1875,1875-12-09,,#REF!,fourichon_1809-01-10,FOURICHON,Martin,1809-01-10,1884-11-23,Inamovible,,1875-12-10,1884-11-23,3271.0,,fourichon_martin1474r3,Q460617
chambre_11,chambre,XIe législature de la Troisième République,1914-06-01,1919-12-07,#REF!,longuet_1876-05-10,Longuet,Jean,1876-05-10,1938-09-11,Seine,Parti socialiste,1914-05-10,1919-12-07,2037.0,7888,,Q465386
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,longuet_1876-05-10,Longuet,Jean,1876-05-10,1938-09-11,Seine,Parti socialiste,1932-05-08,1936-05-31,1484.0,7888,,Q465386
chambre_11,chambre,XIe législature de la Troisième République,1914-06-01,1919-12-07,#REF!,pressemane_1879-01-31,Pressemane,Adrien,1879-01-31,1929-01-26,Haute-Vienne,Parti socialiste,1914-04-26,1919-12-07,2051.0,6492,,Q4685656
chambre_12,chambre,XIIe législature de la Troisième République,1919-12-08,1924-05-31,#REF!,pressemane_1879-01-31,Pressemane,Adrien,1879-01-31,1929-01-26,Haute-Vienne,Parti socialiste,1919-11-16,1924-05-31,1658.0,6492,,Q4685656
chambre_13,chambre,XIIIe législature de la Troisième République,1924-06-01,1928-05-31,#REF!,pressemane_1879-01-31,Pressemane,Adrien,1879-01-31,1929-01-26,Haute-Vienne,Parti socialiste,1924-05-11,1928-05-31,1481.0,6492,,Q4685656
chambre_3,chambre,IIIe législature de la Troisième République,1881-10-28,1885-11-09,#REF!,rouvier_1842-04-17,Rouvier,Maurice,1842-04-17,1911-06-07,Bouches-du-Rhône,Union républicaine,1881-08-21,1885-10-14,1515.0,6152,rouvier_maurice0115r3,Q471293
chambre_4,chambre,IVe législature de la Troisième République,1885-11-10,1889-11-11,#REF!,rouvier_1842-04-17,Rouvier,Maurice,1842-04-17,1911-06-07,Alpes-Maritimes,Union républicaine,1885-10-18,1889-10-14,1457.0,6152,rouvier_maurice0115r3,Q471293
chambre_5,chambre,Ve législature de la Troisième République,1889-11-12,1893-10-14,#REF!,rouvier_1842-04-17,Rouvier,Maurice,1842-04-17,1911-06-07,Alpes-Maritimes,Union républicaine,1889-09-22,1893-10-14,1483.0,6152,rouvier_maurice0115r3,Q471293
chambre_6,chambre,VIe législature de la Troisième République,1893-10-15,1898-05-31,#REF!,rouvier_1842-04-17,Rouvier,Maurice,1842-04-17,1911-06-07,Alpes-Maritimes,,1893-08-20,1898-05-31,1745.0,6152,rouvier_maurice0115r3,Q471293
chambre_7,chambre,VIIe législature de la Troisième République,1898-06-01,1902-05-31,#REF!,rouvier_1842-04-17,Rouvier,Maurice,1842-04-17,1911-06-07,Alpes-Maritimes,,1898-05-08,1902-05-31,1483.0,6152,rouvier_maurice0115r3,Q471293
