nom,prenom,role,from_date,to_date,birth_date,death_date,sycomore_id,url
Witt,"Conrad, Jacob, Dionys, Cornélis de",Calvados Groupe Union des Droites,8 mai 1898,31 mai 1902,15 novembre 1824,20 août 1909,7440,https://www2.assemblee-nationale.fr/sycomore/fiche/7440
Vaux,"Pierre, Armand, Napoléon",Côte-d'Or,3 septembre 1893,31 mai 1898,22 février 1848,21 août 1940,7441,https://www2.assemblee-nationale.fr/sycomore/fiche/7441
Vaux,"Pierre, Armand, Napoléon",Côte-d'Or,22 mai 1898,31 mai 1902,22 février 1848,21 août 1940,7441,https://www2.assemblee-nationale.fr/sycomore/fiche/7441
Wilson,Daniel,Indre-et-Loire Groupe Gauche,6 juin 1869,4 septembre 1870,6 mars 1840,13 février 1919,7442,https://www2.assemblee-nationale.fr/sycomore/fiche/7442
Wilson,Daniel,Indre-et-Loire Groupe Centre gauche,8 février 1871,7 mars 1876,6 mars 1840,13 février 1919,7442,https://www2.assemblee-nationale.fr/sycomore/fiche/7442
Wilson,Daniel,Indre-et-Loire Groupe Gauche républicaine,20 février 1876,25 juin 1877,6 mars 1840,13 février 1919,7442,https://www2.assemblee-nationale.fr/sycomore/fiche/7442
Wilson,Daniel,Indre-et-Loire Groupe Gauche républicaine,14 octobre 1877,14 octobre 1881,6 mars 1840,13 février 1919,7442,https://www2.assemblee-nationale.fr/sycomore/fiche/7442
Wilson,Daniel,Indre-et-Loire Groupe Gauche républicaine,21 août 1881,14 octobre 1885,6 mars 1840,13 février 1919,7442,https://www2.assemblee-nationale.fr/sycomore/fiche/7442
Wilson,Daniel,Indre-et-Loire Groupe Union républicaine,4 octobre 1885,14 octobre 1889,6 mars 1840,13 février 1919,7442,https://www2.assemblee-nationale.fr/sycomore/fiche/7442
Wilson,Daniel,Indre-et-Loire Groupe Radical,20 août 1893,26 février 1894,6 mars 1840,13 février 1919,7442,https://www2.assemblee-nationale.fr/sycomore/fiche/7442
Wilson,Daniel,Indre-et-Loire Groupe Radical,6 mai 1894,31 mai 1898,6 mars 1840,13 février 1919,7442,https://www2.assemblee-nationale.fr/sycomore/fiche/7442
Wilson,Daniel,Indre-et-Loire Groupe Radical,22 mai 1898,31 mai 1902,6 mars 1840,13 février 1919,7442,https://www2.assemblee-nationale.fr/sycomore/fiche/7442
Viger,Albert,Loiret Groupe Gauche radicale,18 octobre 1885,14 octobre 1889,19 octobre 1843,8 juillet 1926,7443,https://www2.assemblee-nationale.fr/sycomore/fiche/7443
Viger,Albert,Loiret Groupe Gauche radicale,22 septembre 1889,14 octobre 1893,19 octobre 1843,8 juillet 1926,7443,https://www2.assemblee-nationale.fr/sycomore/fiche/7443
Viger,Albert,Loiret Groupe Gauche radicale,20 août 1893,31 mai 1898,19 octobre 1843,8 juillet 1926,7443,https://www2.assemblee-nationale.fr/sycomore/fiche/7443
Viger,Albert,Loiret Groupe Gauche radicale,8 mai 1898,31 mai 1902,19 octobre 1843,8 juillet 1926,7443,https://www2.assemblee-nationale.fr/sycomore/fiche/7443
Vallé,Ernest,Marne Groupe Radical,22 septembre 1889,14 octobre 1893,19 septembre 1845,24 janvier 1920,7444,https://www2.assemblee-nationale.fr/sycomore/fiche/7444
Vallé,Ernest,Marne Groupe Radical,20 août 1893,31 mai 1898,19 septembre 1845,24 janvier 1920,7444,https://www2.assemblee-nationale.fr/sycomore/fiche/7444
Vallé,Ernest,Marne Groupe Radical,8 mai 1898,6 décembre 1898,19 septembre 1845,24 janvier 1920,7444,https://www2.assemblee-nationale.fr/sycomore/fiche/7444
Weill-Mallez,Emile,Nord,20 août 1893,31 mai 1898,1 janvier 1833,19 mars 1904,7445,https://www2.assemblee-nationale.fr/sycomore/fiche/7445
Weill-Mallez,Emile,Nord,22 mai 1898,31 mai 1902,1 janvier 1833,19 mars 1904,7445,https://www2.assemblee-nationale.fr/sycomore/fiche/7445
Viellard-Migeon,Armand,Territoire-de-Belfort Groupe Union des Droites,4 octobre 1885,14 octobre 1889,24 septembre 1842,19 juillet 1905,7446,https://www2.assemblee-nationale.fr/sycomore/fiche/7446
Viellard-Migeon,Armand,Territoire-de-Belfort Groupe Action libérale,20 août 1893,31 mai 1898,24 septembre 1842,19 juillet 1905,7446,https://www2.assemblee-nationale.fr/sycomore/fiche/7446
Viellard-Migeon,Armand,Territoire-de-Belfort Groupe Action libérale,8 mai 1898,31 mai 1902,24 septembre 1842,19 juillet 1905,7446,https://www2.assemblee-nationale.fr/sycomore/fiche/7446
Vogüé,Melchior de,Ardèche Groupe Non inscrit,20 août 1893,31 mai 1898,24 février 1848,24 mars 1910,7447,https://www2.assemblee-nationale.fr/sycomore/fiche/7447
Villain,Isaac,Ardennes,7 avril 1895,31 mai 1898,22 août 1830,9 novembre 1907,7448,https://www2.assemblee-nationale.fr/sycomore/fiche/7448
Wignacourt,Adrien de,Ardennes Groupe Républicain,3 septembre 1893,31 mai 1898,23 octobre 1845,21 octobre 1915,7449,https://www2.assemblee-nationale.fr/sycomore/fiche/7449
Viette,Jules,Doubs Groupe Gauche,20 février 1876,25 juin 1877,6 mai 1843,15 février 1894,7450,https://www2.assemblee-nationale.fr/sycomore/fiche/7450
Viette,Jules,Doubs,14 octobre 1877,14 octobre 1881,6 mai 1843,15 février 1894,7450,https://www2.assemblee-nationale.fr/sycomore/fiche/7450
Viette,Jules,Doubs,21 août 1881,14 octobre 1885,6 mai 1843,15 février 1894,7450,https://www2.assemblee-nationale.fr/sycomore/fiche/7450
Viette,Jules,Doubs Groupe Républicain progressiste,4 octobre 1885,14 octobre 1889,6 mai 1843,15 février 1894,7450,https://www2.assemblee-nationale.fr/sycomore/fiche/7450
Viette,Jules,Doubs Groupe Républicains progressistes,22 septembre 1889,14 octobre 1893,6 mai 1843,15 février 1894,7450,https://www2.assemblee-nationale.fr/sycomore/fiche/7450
Viette,Jules,Doubs Groupe Républicains progressistes,20 août 1893,15 février 1894,6 mai 1843,15 février 1894,7450,https://www2.assemblee-nationale.fr/sycomore/fiche/7450
Vichot,Louis,Finistère,3 septembre 1893,31 mai 1898,30 juillet 1825,18 janvier 1900,7451,https://www2.assemblee-nationale.fr/sycomore/fiche/7451
Vallon,"Aristide, Louis, Antoine, Maximin, Marie",Sénégal,6 octobre 1889,14 octobre 1893,26 juillet 1827,11 mars 1897,7452,https://www2.assemblee-nationale.fr/sycomore/fiche/7452
Vallon,"Aristide, Louis, Antoine, Maximin, Marie",Finistère,3 septembre 1893,11 mars 1897,26 juillet 1827,11 mars 1897,7452,https://www2.assemblee-nationale.fr/sycomore/fiche/7452
Varlet,Louis,Ardennes,6 octobre 1889,14 octobre 1893,19 septembre 1837,7 décembre 1895,7454,https://www2.assemblee-nationale.fr/sycomore/fiche/7454
Wickerscheimer,"Charles, Emile",Aude,18 octobre 1885,14 octobre 1889,22 février 1849,18 novembre 1915,7455,https://www2.assemblee-nationale.fr/sycomore/fiche/7455
Wickerscheimer,"Charles, Emile",Ariège,20 avril 1893,14 octobre 1893,22 février 1849,18 novembre 1915,7455,https://www2.assemblee-nationale.fr/sycomore/fiche/7455
Villeneuve,"Christian, Henri, Marie de",Corse Groupe Union des Droites,6 octobre 1889,14 octobre 1893,8 août 1852,3 avril 1931,7456,https://www2.assemblee-nationale.fr/sycomore/fiche/7456
Villemonte-Laclergerie,"Marc, Thimotée",Dordogne,22 septembre 1889,14 octobre 1893,20 août 1851,12 mai 1926,7457,https://www2.assemblee-nationale.fr/sycomore/fiche/7457
Vernhes,"Emile, Hercule",Hérault Groupe Extrême-gauche,20 février 1876,25 juin 1877,20 octobre 1820,14 mai 1890,7458,https://www2.assemblee-nationale.fr/sycomore/fiche/7458
Vernhes,"Emile, Hercule",Hérault Groupe Extrême-gauche,14 octobre 1877,14 octobre 1881,20 octobre 1820,14 mai 1890,7458,https://www2.assemblee-nationale.fr/sycomore/fiche/7458
Vernhes,"Emile, Hercule",Hérault Groupe Extrême-gauche,21 août 1881,14 octobre 1885,20 octobre 1820,14 mai 1890,7458,https://www2.assemblee-nationale.fr/sycomore/fiche/7458
Vernhes,"Emile, Hercule",Hérault Groupe Extrême-gauche,4 octobre 1885,14 octobre 1889,20 octobre 1820,14 mai 1890,7458,https://www2.assemblee-nationale.fr/sycomore/fiche/7458
Vernhes,"Emile, Hercule",Hérault Groupe Extrême-gauche,22 septembre 1889,14 mai 1890,20 octobre 1820,14 mai 1890,7458,https://www2.assemblee-nationale.fr/sycomore/fiche/7458
Vernière,"Pierre, Michel",Hérault Groupe Extrême-gauche,13 mars 1882,14 octobre 1885,11 octobre 1847,23 octobre 1918,7459,https://www2.assemblee-nationale.fr/sycomore/fiche/7459
Vernière,"Pierre, Michel",Hérault Groupe Gauche radicale,4 octobre 1885,14 octobre 1889,11 octobre 1847,23 octobre 1918,7459,https://www2.assemblee-nationale.fr/sycomore/fiche/7459
Vernière,"Pierre, Michel",Hérault Groupe Gauche radicale,6 octobre 1889,14 octobre 1893,11 octobre 1847,23 octobre 1918,7459,https://www2.assemblee-nationale.fr/sycomore/fiche/7459
Bertrand,"Lucien, Joseph",Drôme Groupe Radical-socialiste,11 mai 1902,31 mai 1906,9 octobre 1847,6 décembre 1929,746,https://www2.assemblee-nationale.fr/sycomore/fiche/746
Bertrand,"Lucien, Joseph",Drôme Groupe Gauche radicale-socialiste,6 mai 1906,31 mai 1910,9 octobre 1847,6 décembre 1929,746,https://www2.assemblee-nationale.fr/sycomore/fiche/746
Bertrand,"Lucien, Joseph",Drôme Groupe Républicains radicaux-socialistes,8 mai 1910,31 mai 1914,9 octobre 1847,6 décembre 1929,746,https://www2.assemblee-nationale.fr/sycomore/fiche/746
Bertrand,"Lucien, Joseph",Drôme Groupe Parti républicain radical et radical socialiste,10 mai 1914,7 décembre 1919,9 octobre 1847,6 décembre 1929,746,https://www2.assemblee-nationale.fr/sycomore/fiche/746
Viox,Camille,Meurthe-et-Moselle Groupe Union républicaine,21 août 1881,14 octobre 1885,30 juin 1833,18 février 1910,7461,https://www2.assemblee-nationale.fr/sycomore/fiche/7461
Viox,Camille,Meurthe-et-Moselle Groupe Union républicaine,4 octobre 1885,14 octobre 1889,30 juin 1833,18 février 1910,7461,https://www2.assemblee-nationale.fr/sycomore/fiche/7461
Viox,Camille,Meurthe-et-Moselle,22 septembre 1889,14 octobre 1893,30 juin 1833,18 février 1910,7461,https://www2.assemblee-nationale.fr/sycomore/fiche/7461
Viox,Camille,Meurthe-et-Moselle,20 août 1893,31 mai 1898,30 juin 1833,18 février 1910,7461,https://www2.assemblee-nationale.fr/sycomore/fiche/7461
Werquin,"Achille, Alfred",Nord,6 octobre 1889,19 septembre 1891,3 juin 1834,19 septembre 1891,7462,https://www2.assemblee-nationale.fr/sycomore/fiche/7462
Vignancour,Louis,Basses-Pyrénées,21 mai 1876,25 juin 1877,22 août 1841,13 janvier 1900,7463,https://www2.assemblee-nationale.fr/sycomore/fiche/7463
Vignancour,Louis,Basses-Pyrénées,7 avril 1878,14 octobre 1881,22 août 1841,13 janvier 1900,7463,https://www2.assemblee-nationale.fr/sycomore/fiche/7463
Vignancour,Louis,Basses-Pyrénées,21 août 1881,14 octobre 1885,22 août 1841,13 janvier 1900,7463,https://www2.assemblee-nationale.fr/sycomore/fiche/7463
Vignancour,Louis,Basses-Pyrénées,27 février 1887,14 octobre 1889,22 août 1841,13 janvier 1900,7463,https://www2.assemblee-nationale.fr/sycomore/fiche/7463
Vignancour,Louis,Basses-Pyrénées,22 septembre 1889,19 janvier 1891,22 août 1841,13 janvier 1900,7463,https://www2.assemblee-nationale.fr/sycomore/fiche/7463
Vilar,Edouard,Pyrénées-Orientales Groupe Extrême-gauche,4 octobre 1885,14 octobre 1889,26 juillet 1847,28 janvier 1930,7464,https://www2.assemblee-nationale.fr/sycomore/fiche/7464
Vilar,Edouard,Pyrénées-Orientales Groupe Gauche radicale,22 septembre 1889,17 janvier 1891,26 juillet 1847,28 janvier 1930,7464,https://www2.assemblee-nationale.fr/sycomore/fiche/7464
Vuillod,Jean,Jura Groupe Gauche démocratique,3 septembre 1893,31 mai 1897,2 juin 1850,2 décembre 1917,7465,https://www2.assemblee-nationale.fr/sycomore/fiche/7465
Vilfeu,"André, Marie, Edouard",Sarthe,22 septembre 1889,14 octobre 1893,25 décembre 1850,30 mars 1896,7466,https://www2.assemblee-nationale.fr/sycomore/fiche/7466
Waddington,"Richard, Pendrell",Seine-Inférieure Groupe Centre gauche,20 février 1876,25 juin 1877,22 mai 1838,26 juin 1913,7467,https://www2.assemblee-nationale.fr/sycomore/fiche/7467
Waddington,"Richard, Pendrell",Seine-Inférieure Groupe Union démocratique,14 octobre 1877,14 octobre 1881,22 mai 1838,26 juin 1913,7467,https://www2.assemblee-nationale.fr/sycomore/fiche/7467
Waddington,"Richard, Pendrell",Seine-Inférieure Groupe Union démocratique,21 août 1881,14 octobre 1885,22 mai 1838,26 juin 1913,7467,https://www2.assemblee-nationale.fr/sycomore/fiche/7467
Waddington,"Richard, Pendrell",Seine-Inférieure Groupe Union républicaine,4 octobre 1885,14 octobre 1889,22 mai 1838,26 juin 1913,7467,https://www2.assemblee-nationale.fr/sycomore/fiche/7467
Waddington,"Richard, Pendrell",Seine-Inférieure Groupe Union républicaine,22 septembre 1889,17 janvier 1891,22 mai 1838,26 juin 1913,7467,https://www2.assemblee-nationale.fr/sycomore/fiche/7467
Vian,Georges,Seine-et-Oise,20 octobre 1890,14 octobre 1893,8 février 1842,19 janvier 1905,7468,https://www2.assemblee-nationale.fr/sycomore/fiche/7468
Villain,"Jean, Louis, Henri",Aisne Groupe Gauche républicaine,8 février 1871,7 mars 1876,27 décembre 1819,19 janvier 1886,7469,https://www2.assemblee-nationale.fr/sycomore/fiche/7469
Villain,"Jean, Louis, Henri",Aisne Groupe Gauche républicaine,20 février 1876,25 juin 1877,27 décembre 1819,19 janvier 1886,7469,https://www2.assemblee-nationale.fr/sycomore/fiche/7469
Villain,"Jean, Louis, Henri",Aisne Groupe Gauche républicaine,14 octobre 1877,14 octobre 1881,27 décembre 1819,19 janvier 1886,7469,https://www2.assemblee-nationale.fr/sycomore/fiche/7469
Villain,"Jean, Louis, Henri",Aisne Groupe Union républicaine,21 août 1881,14 octobre 1885,27 décembre 1819,19 janvier 1886,7469,https://www2.assemblee-nationale.fr/sycomore/fiche/7469
Villain,"Jean, Louis, Henri",Aisne Groupe Union républicaine,18 octobre 1885,19 janvier 1886,27 décembre 1819,19 janvier 1886,7469,https://www2.assemblee-nationale.fr/sycomore/fiche/7469
Bertrand,"Paul, Charles, Alfred",Marne,22 septembre 1889,14 octobre 1893,11 décembre 1847,17 novembre 1936,747,https://www2.assemblee-nationale.fr/sycomore/fiche/747
Bertrand,"Paul, Charles, Alfred",Marne,20 août 1893,31 mai 1898,11 décembre 1847,17 novembre 1936,747,https://www2.assemblee-nationale.fr/sycomore/fiche/747
Bertrand,"Paul, Charles, Alfred",Marne,8 mai 1898,31 mai 1902,11 décembre 1847,17 novembre 1936,747,https://www2.assemblee-nationale.fr/sycomore/fiche/747
Bertrand,"Paul, Charles, Alfred",Marne Groupe Républicains progressistes,27 avril 1902,31 mai 1906,11 décembre 1847,17 novembre 1936,747,https://www2.assemblee-nationale.fr/sycomore/fiche/747
Bertrand,"Paul, Charles, Alfred",Marne Groupe Non inscrit,6 mai 1906,31 mai 1910,11 décembre 1847,17 novembre 1936,747,https://www2.assemblee-nationale.fr/sycomore/fiche/747
Vernet,"Louis, Clovis",Ardèche Groupe Union des Droites,4 octobre 1885,15 décembre 1885,25 décembre 1820,1 juin 1896,7470,https://www2.assemblee-nationale.fr/sycomore/fiche/7470
Vielfaure,"Louis, Privat, Camille",Ardèche Groupe Gauche républicaine,21 août 1881,14 octobre 1885,5 juin 1823,3 mai 1891,7471,https://www2.assemblee-nationale.fr/sycomore/fiche/7471
Vielfaure,"Louis, Privat, Camille",Ardèche Groupe Gauche républicaine,14 février 1886,14 octobre 1889,5 juin 1823,3 mai 1891,7471,https://www2.assemblee-nationale.fr/sycomore/fiche/7471
Vast-Vimeux,"Alfred, Charles, Antoine, Honoré",Charente-Inférieure Groupe Majorité dynastique,27 novembre 1859,7 mai 1863,8 juillet 1826,20 juillet 1888,7472,https://www2.assemblee-nationale.fr/sycomore/fiche/7472
Vast-Vimeux,"Alfred, Charles, Antoine, Honoré",Charente-Inférieure Groupe Majorité dynastique,31 mai 1863,27 avril 1869,8 juillet 1826,20 juillet 1888,7472,https://www2.assemblee-nationale.fr/sycomore/fiche/7472
Vast-Vimeux,"Alfred, Charles, Antoine, Honoré",Charente-Inférieure Groupe Centre droit,23 mai 1869,4 septembre 1870,8 juillet 1826,20 juillet 1888,7472,https://www2.assemblee-nationale.fr/sycomore/fiche/7472
Vast-Vimeux,"Alfred, Charles, Antoine, Honoré",Charente-Inférieure Groupe Appel au peuple,8 février 1871,7 mars 1876,8 juillet 1826,20 juillet 1888,7472,https://www2.assemblee-nationale.fr/sycomore/fiche/7472
Vast-Vimeux,"Alfred, Charles, Antoine, Honoré",Charente-Inférieure Groupe Appel au peuple,18 octobre 1885,20 juillet 1888,8 juillet 1826,20 juillet 1888,7472,https://www2.assemblee-nationale.fr/sycomore/fiche/7472
Waldeck-Rousseau,"Pierre, Ernest",Ille-et-Vilaine Groupe Union républicaine,6 avril 1879,14 octobre 1881,2 décembre 1846,10 août 1904,7473,https://www2.assemblee-nationale.fr/sycomore/fiche/7473
Waldeck-Rousseau,"Pierre, Ernest",Ille-et-Vilaine Groupe Union républicaine,21 août 1881,14 octobre 1885,2 décembre 1846,10 août 1904,7473,https://www2.assemblee-nationale.fr/sycomore/fiche/7473
Waldeck-Rousseau,"Pierre, Ernest",Ille-et-Vilaine Groupe Union républicaine,18 octobre 1885,14 octobre 1889,2 décembre 1846,10 août 1904,7473,https://www2.assemblee-nationale.fr/sycomore/fiche/7473
Valentin,"François, Maximin",Isère,6 juin 1887,4 mars 1888,11 juin 1821,4 mars 1888,7474,https://www2.assemblee-nationale.fr/sycomore/fiche/7474
Bertrand,William,Charente-Inférieure Groupe Parti républicain radical et radical socialiste,10 mai 1914,7 décembre 1919,9 novembre 1881,7 décembre 1961,748,https://www2.assemblee-nationale.fr/sycomore/fiche/748
Bertrand,William,Charente-Inférieure Groupe Radical et radical-socialiste,11 mai 1924,31 mai 1928,9 novembre 1881,7 décembre 1961,748,https://www2.assemblee-nationale.fr/sycomore/fiche/748
Bertrand,William,Charente-Inférieure Groupe Républicain radical et radical-socialiste,29 avril 1928,31 mai 1932,9 novembre 1881,7 décembre 1961,748,https://www2.assemblee-nationale.fr/sycomore/fiche/748
Bertrand,William,Charente-Inférieure Groupe Républicain radical et radical-socialiste,1 mai 1932,31 mai 1936,9 novembre 1881,7 décembre 1961,748,https://www2.assemblee-nationale.fr/sycomore/fiche/748
Bertrand,William,Charente-Inférieure Groupe Républicain radical et radical-socialiste,26 avril 1936,26 janvier 1939,9 novembre 1881,7 décembre 1961,748,https://www2.assemblee-nationale.fr/sycomore/fiche/748
Vaschalde,"Joseph, Bruno",Ardèche Groupe Union républicaine,21 juillet 1878,14 octobre 1881,12 octobre 1840,12 janvier 1893,7484,https://www2.assemblee-nationale.fr/sycomore/fiche/7484
Vaschalde,"Joseph, Bruno",Ardèche Groupe Union républicaine,4 septembre 1881,14 octobre 1885,12 octobre 1840,12 janvier 1893,7484,https://www2.assemblee-nationale.fr/sycomore/fiche/7484
Besnard,René,Indre-et-Loire Groupe Gauche radicale-socialiste,20 mai 1906,31 mai 1910,12 avril 1879,12 mars 1952,749,https://www2.assemblee-nationale.fr/sycomore/fiche/749
Besnard,René,Indre-et-Loire Groupe Républicains radicaux-socialistes,8 mai 1910,31 mai 1914,12 avril 1879,12 mars 1952,749,https://www2.assemblee-nationale.fr/sycomore/fiche/749
Besnard,René,Indre-et-Loire Groupe Parti républicain radical et radical socialiste,26 avril 1914,7 décembre 1919,12 avril 1879,12 mars 1952,749,https://www2.assemblee-nationale.fr/sycomore/fiche/749
Lauraine,Octave,Charente-Inférieure,8 mai 1898,31 mai 1902,3 octobre 1864,8 septembre 1934,7493,https://www2.assemblee-nationale.fr/sycomore/fiche/7493
Lauraine,Octave,Charente-Inférieure Groupe Gauche radicale,27 avril 1902,31 mai 1906,3 octobre 1864,8 septembre 1934,7493,https://www2.assemblee-nationale.fr/sycomore/fiche/7493
Lauraine,Octave,Charente-Inférieure Groupe Gauche radicale,6 mai 1906,31 mai 1910,3 octobre 1864,8 septembre 1934,7493,https://www2.assemblee-nationale.fr/sycomore/fiche/7493
