nom,prenom,role,from_date,to_date,birth_date,death_date,sycomore_id,url
Froment,Louis,Somme Groupe Gauche républicaine,20 août 1893,22 octobre 1895,14 septembre 1838,12 novembre 1909,3162,https://www2.assemblee-nationale.fr/sycomore/fiche/3162
Frossard,Ludovic-Oscar,Martinique Groupe Parti socialiste,22 avril 1928,31 mai 1932,5 mars 1889,11 février 1946,3166,https://www2.assemblee-nationale.fr/sycomore/fiche/3166
Frossard,Ludovic-Oscar,Haute-Saône Groupe Parti socialiste,8 mai 1932,31 mai 1936,5 mars 1889,11 février 1946,3166,https://www2.assemblee-nationale.fr/sycomore/fiche/3166
Frossard,Ludovic-Oscar,Haute-Saône Groupe Non inscrit,3 mai 1936,31 mai 1942,5 mars 1889,11 février 1946,3166,https://www2.assemblee-nationale.fr/sycomore/fiche/3166
Frot,Eugène,Loiret Groupe Parti socialiste,11 mai 1924,31 mai 1928,2 octobre 1893,10 avril 1983,3167,https://www2.assemblee-nationale.fr/sycomore/fiche/3167
Frot,Eugène,Loiret Groupe Parti socialiste,22 avril 1928,31 mai 1932,2 octobre 1893,10 avril 1983,3167,https://www2.assemblee-nationale.fr/sycomore/fiche/3167
Frot,Eugène,Loiret Groupe Parti socialiste,1 mai 1932,31 mai 1936,2 octobre 1893,10 avril 1983,3167,https://www2.assemblee-nationale.fr/sycomore/fiche/3167
Frot,Eugène,Loiret Groupe Union socialiste et républicaine,26 avril 1936,31 mai 1942,2 octobre 1893,10 avril 1983,3167,https://www2.assemblee-nationale.fr/sycomore/fiche/3167
Frouin,Elysée,Gironde Groupe Action républicaine et sociale,16 novembre 1919,31 mai 1924,5 août 1883,12 janvier 1964,3168,https://www2.assemblee-nationale.fr/sycomore/fiche/3168
Fruchier,Charles,Basses-Alpes Groupe Action libérale,11 mai 1902,31 mai 1906,4 novembre 1865,28 juillet 1936,3169,https://www2.assemblee-nationale.fr/sycomore/fiche/3169
Bachimont,François,Aube Groupe Républicain radical,23 septembre 1894,31 mai 1898,10 octobre 1844,16 mai 1933,317,https://www2.assemblee-nationale.fr/sycomore/fiche/317
Bachimont,François,Aube Groupe Républicain radical,22 mai 1898,31 mai 1902,10 octobre 1844,16 mai 1933,317,https://www2.assemblee-nationale.fr/sycomore/fiche/317
Bachimont,François,Aube Groupe Radical-socialiste,11 mai 1902,31 mai 1906,10 octobre 1844,16 mai 1933,317,https://www2.assemblee-nationale.fr/sycomore/fiche/317
Bachimont,François,Aube Groupe Gauche radicale-socialiste,20 mai 1906,31 mai 1910,10 octobre 1844,16 mai 1933,317,https://www2.assemblee-nationale.fr/sycomore/fiche/317
Bachimont,François,Aube Groupe Républicains radicaux-socialistes,8 mai 1910,31 mai 1914,10 octobre 1844,16 mai 1933,317,https://www2.assemblee-nationale.fr/sycomore/fiche/317
Bachimont,François,Aube Groupe Parti républicain radical et radical socialiste,10 mai 1914,7 décembre 1919,10 octobre 1844,16 mai 1933,317,https://www2.assemblee-nationale.fr/sycomore/fiche/317
Fruchier,Raoul,Basses-Alpes Groupe Républicains,3 septembre 1893,25 octobre 1895,20 mars 1851,29 décembre 1931,3170,https://www2.assemblee-nationale.fr/sycomore/fiche/3170
Frugier-Puyboyer,Amédée,Haute-Vienne,12 janvier 1890,29 janvier 1893,14 avril 1839,29 janvier 1893,3172,https://www2.assemblee-nationale.fr/sycomore/fiche/3172
Fuchs,Edouard,Haut-Rhin Groupe Indépendants d'action populaire,3 mai 1936,31 mai 1942,11 février 1896,2 janvier 1992,3174,https://www2.assemblee-nationale.fr/sycomore/fiche/3174
Fully,Pierre,Landes Groupe Républicain radical et radical-socialiste,3 mai 1936,31 mai 1942,4 février 1894,10 novembre 1940,3178,https://www2.assemblee-nationale.fr/sycomore/fiche/3178
Gabiat,Camille,Haute-Vienne Groupe Républicains progressistes,8 mai 1898,31 mai 1902,16 décembre 1861,30 septembre 1937,3183,https://www2.assemblee-nationale.fr/sycomore/fiche/3183
Gaborit,Félix,Seine-et-Marne Groupe Gauche radicale,10 mai 1914,7 décembre 1919,7 juin 1867,3 avril 1944,3184,https://www2.assemblee-nationale.fr/sycomore/fiche/3184
Gaborit,Félix,Seine-et-Marne Groupe Entente républicaine démocratique,16 novembre 1919,31 mai 1924,7 juin 1867,3 avril 1944,3184,https://www2.assemblee-nationale.fr/sycomore/fiche/3184
Gabriel,Alfred,Meurthe-et-Moselle,6 octobre 1889,14 octobre 1893,14 septembre 1848,10 juin 1915,3187,https://www2.assemblee-nationale.fr/sycomore/fiche/3187
Gabrielli,Thadée,Corse Groupe Gauche démocratique,27 avril 1902,31 mai 1906,8 août 1856,10 avril 1940,3190,https://www2.assemblee-nationale.fr/sycomore/fiche/3190
Gabrielli,Thadée,Corse Groupe Gauche démocratique,6 mai 1906,21 janvier 1909,8 août 1856,10 avril 1940,3190,https://www2.assemblee-nationale.fr/sycomore/fiche/3190
Gacon,"Jules, Gabriel",Allier Groupe Gauche démocratique,6 octobre 1889,14 octobre 1893,8 octobre 1847,21 novembre 1914,3191,https://www2.assemblee-nationale.fr/sycomore/fiche/3191
Gacon,"Jules, Gabriel",Allier Groupe Gauche démocratique,20 août 1893,31 mai 1898,8 octobre 1847,21 novembre 1914,3191,https://www2.assemblee-nationale.fr/sycomore/fiche/3191
Gacon,"Jules, Gabriel",Allier Groupe Gauche démocratique,8 mai 1898,31 mai 1902,8 octobre 1847,21 novembre 1914,3191,https://www2.assemblee-nationale.fr/sycomore/fiche/3191
Gacon,"Jules, Gabriel",Allier Groupe Gauche démocratique,27 avril 1902,31 janvier 1903,8 octobre 1847,21 novembre 1914,3191,https://www2.assemblee-nationale.fr/sycomore/fiche/3191
Gadaud,"Antoine, Elie",Dordogne Groupe Union républicaine,4 octobre 1885,14 octobre 1889,26 avril 1841,29 octobre 1897,3192,https://www2.assemblee-nationale.fr/sycomore/fiche/3192
Gadaud,Félix,Dordogne Groupe Gauche républicaine démocratique,16 novembre 1919,31 mai 1924,22 mars 1875,25 février 1973,3193,https://www2.assemblee-nationale.fr/sycomore/fiche/3193
Gadaud,Félix,Dordogne Groupe Gauche radicale,11 mai 1924,31 mai 1928,22 mars 1875,25 février 1973,3193,https://www2.assemblee-nationale.fr/sycomore/fiche/3193
Gadaud,Félix,Dordogne Groupe Gauche radicale,29 avril 1928,11 janvier 1929,22 mars 1875,25 février 1973,3193,https://www2.assemblee-nationale.fr/sycomore/fiche/3193
Gaffier,Edouard,Aveyron,8 mai 1898,31 mai 1902,17 octobre 1861,5 mai 1942,3194,https://www2.assemblee-nationale.fr/sycomore/fiche/3194
Gaffier,Edouard,Aveyron Groupe Républicains progressistes,27 avril 1902,31 mai 1906,17 octobre 1861,5 mai 1942,3194,https://www2.assemblee-nationale.fr/sycomore/fiche/3194
Gaffier,Edouard,Aveyron Groupe Progressiste,6 mai 1906,31 mai 1910,17 octobre 1861,5 mai 1942,3194,https://www2.assemblee-nationale.fr/sycomore/fiche/3194
Gaffier,Edouard,Aveyron Groupe Républicain progressiste,24 avril 1910,31 mai 1914,17 octobre 1861,5 mai 1942,3194,https://www2.assemblee-nationale.fr/sycomore/fiche/3194
Gaffier,Edouard,Aveyron Groupe Gauche démocratique,26 avril 1914,7 décembre 1919,17 octobre 1861,5 mai 1942,3194,https://www2.assemblee-nationale.fr/sycomore/fiche/3194
Gagneur,"Wladimir, Just, Charles",Jura Groupe Gauche,23 mai 1869,4 septembre 1870,9 août 1807,10 août 1889,3196,https://www2.assemblee-nationale.fr/sycomore/fiche/3196
Gagneur,"Wladimir, Just, Charles",Jura Groupe Gauche républicaine,27 avril 1873,7 mars 1876,9 août 1807,10 août 1889,3196,https://www2.assemblee-nationale.fr/sycomore/fiche/3196
Gagneur,"Wladimir, Just, Charles",Jura Groupe Gauche républicaine,20 février 1876,25 juin 1877,9 août 1807,10 août 1889,3196,https://www2.assemblee-nationale.fr/sycomore/fiche/3196
Gagneur,"Wladimir, Just, Charles",Jura Groupe Gauche républicaine,14 octobre 1877,14 octobre 1881,9 août 1807,10 août 1889,3196,https://www2.assemblee-nationale.fr/sycomore/fiche/3196
Gagneur,"Wladimir, Just, Charles",Jura Groupe Gauche radicale,21 août 1881,14 octobre 1885,9 août 1807,10 août 1889,3196,https://www2.assemblee-nationale.fr/sycomore/fiche/3196
Gagneur,"Wladimir, Just, Charles",Jura Groupe Gauche radicale,4 octobre 1885,10 août 1889,9 août 1807,10 août 1889,3196,https://www2.assemblee-nationale.fr/sycomore/fiche/3196
Gaillard,"Auguste, Pierre, Antoine",Isère Groupe Gauche radicale,14 mai 1888,14 octobre 1889,19 juin 1836,,3198,https://www2.assemblee-nationale.fr/sycomore/fiche/3198
Adam,"Achille, Gabriel, Louis",Pas-de-Calais Groupe Ralliés,6 octobre 1889,14 octobre 1893,1 décembre 1859,15 décembre 1914,32,https://www2.assemblee-nationale.fr/sycomore/fiche/32
Adam,"Achille, Gabriel, Louis",Pas-de-Calais Groupe Ralliés,20 août 1893,31 mai 1898,1 décembre 1859,15 décembre 1914,32,https://www2.assemblee-nationale.fr/sycomore/fiche/32
Adam,"Achille, Gabriel, Louis",Pas-de-Calais Groupe Ralliés,8 mai 1898,31 mai 1902,1 décembre 1859,15 décembre 1914,32,https://www2.assemblee-nationale.fr/sycomore/fiche/32
Adam,"Achille, Gabriel, Louis",Pas-de-Calais Groupe Action libérale,27 avril 1902,31 mai 1906,1 décembre 1859,15 décembre 1914,32,https://www2.assemblee-nationale.fr/sycomore/fiche/32
Gaillard,Jules,Vaucluse Groupe Extrême-gauche,26 février 1882,14 octobre 1885,10 avril 1847,30 septembre 1933,3201,https://www2.assemblee-nationale.fr/sycomore/fiche/3201
Gaillard,Jules,Vaucluse Groupe Extrême-gauche,18 octobre 1885,14 octobre 1889,10 avril 1847,30 septembre 1933,3201,https://www2.assemblee-nationale.fr/sycomore/fiche/3201
Gaillard,Jules,Vaucluse Groupe Gauche radicale,6 octobre 1889,14 octobre 1893,10 avril 1847,30 septembre 1933,3201,https://www2.assemblee-nationale.fr/sycomore/fiche/3201
Gaillard,Jules,Oise Groupe Action libérale,6 octobre 1889,14 octobre 1893,21 juin 1839,23 janvier 1911,3202,https://www2.assemblee-nationale.fr/sycomore/fiche/3202
Gaillard,Jules,Oise Groupe Action libérale,20 août 1893,31 mai 1898,21 juin 1839,23 janvier 1911,3202,https://www2.assemblee-nationale.fr/sycomore/fiche/3202
Gaillard,Jules,Oise Groupe Action libérale,8 mai 1898,31 mai 1902,21 juin 1839,23 janvier 1911,3202,https://www2.assemblee-nationale.fr/sycomore/fiche/3202
Gaillard,Jules,Oise Groupe Action libérale,27 avril 1902,31 mai 1906,21 juin 1839,23 janvier 1911,3202,https://www2.assemblee-nationale.fr/sycomore/fiche/3202
Gaillard,Jules,Oise Groupe Action libérale,6 mai 1906,31 mai 1910,21 juin 1839,23 janvier 1911,3202,https://www2.assemblee-nationale.fr/sycomore/fiche/3202
Gailhard-Bancel,Hyacinthe de,Ardèche Groupe Action libérale,31 décembre 1899,31 mai 1902,1 novembre 1849,22 mars 1936,3204,https://www2.assemblee-nationale.fr/sycomore/fiche/3204
Gailhard-Bancel,Hyacinthe de,Ardèche Groupe Action libérale,27 avril 1902,31 mai 1906,1 novembre 1849,22 mars 1936,3204,https://www2.assemblee-nationale.fr/sycomore/fiche/3204
Gailhard-Bancel,Hyacinthe de,Ardèche Groupe Action libérale,6 mai 1906,31 mai 1910,1 novembre 1849,22 mars 1936,3204,https://www2.assemblee-nationale.fr/sycomore/fiche/3204
Gailhard-Bancel,Hyacinthe de,Ardèche Groupe Action libérale,17 mars 1912,31 mai 1914,1 novembre 1849,22 mars 1936,3204,https://www2.assemblee-nationale.fr/sycomore/fiche/3204
Gailhard-Bancel,Hyacinthe de,Ardèche Groupe Action libérale,26 avril 1914,7 décembre 1919,1 novembre 1849,22 mars 1936,3204,https://www2.assemblee-nationale.fr/sycomore/fiche/3204
Gailhard-Bancel,Hyacinthe de,Ardèche Groupe Indépendants,16 novembre 1919,31 mai 1924,1 novembre 1849,22 mars 1936,3204,https://www2.assemblee-nationale.fr/sycomore/fiche/3204
Gaillemin,Louis,Vosges Groupe Républicain et social,3 juin 1934,31 mai 1936,3 août 1880,15 novembre 1960,3206,https://www2.assemblee-nationale.fr/sycomore/fiche/3206
Gaillemin,Louis,Vosges Groupe Républicains indépendants et d'action sociale,26 avril 1936,14 mars 1939,3 août 1880,15 novembre 1960,3206,https://www2.assemblee-nationale.fr/sycomore/fiche/3206
Galimand,Lucien,Seine-Inférieure Groupe Républicain radical et radical-socialiste,3 mai 1936,31 mai 1942,6 avril 1904,17 juin 1982,3212,https://www2.assemblee-nationale.fr/sycomore/fiche/3212
Gallet,Antoine-Marius,Ain Groupe Gauche démocratique et radicale indépendante,3 mai 1936,31 mai 1942,15 août 1877,10 mai 1958,3213,https://www2.assemblee-nationale.fr/sycomore/fiche/3213
Gallet,Charles,Vendée Groupe Démocrates populaires,29 avril 1928,31 mai 1932,26 novembre 1875,1 novembre 1951,3215,https://www2.assemblee-nationale.fr/sycomore/fiche/3215
Gallet,Charles,Vendée Groupe Démocrate populaire,1 mai 1932,31 mai 1936,26 novembre 1875,1 novembre 1951,3215,https://www2.assemblee-nationale.fr/sycomore/fiche/3215
Galley,"Jean-Baptiste, Claude",Loire Groupe Républicain,22 mai 1898,31 mai 1902,22 mars 1847,,3218,https://www2.assemblee-nationale.fr/sycomore/fiche/3218
Bacquet,Paul,Pas-de-Calais Groupe Républicains de gauche,8 mai 1932,31 mai 1936,29 décembre 1881,4 janvier 1949,322,https://www2.assemblee-nationale.fr/sycomore/fiche/322
Bacquet,Paul,Pas-de-Calais Groupe Alliance des républicains de gauche et des radicaux indépendants,26 avril 1936,31 mai 1942,29 décembre 1881,4 janvier 1949,322,https://www2.assemblee-nationale.fr/sycomore/fiche/322
Galli,"Henri, Louis Gallichet dit",Seine Groupe Gauche démocratique,26 avril 1914,7 décembre 1919,16 novembre 1853,29 mai 1922,3220,https://www2.assemblee-nationale.fr/sycomore/fiche/3220
Galli,"Henri, Louis Gallichet dit",Seine Groupe Entente républicaine démocratique,16 novembre 1919,20 mai 1922,16 novembre 1853,29 mai 1922,3220,https://www2.assemblee-nationale.fr/sycomore/fiche/3220
Gallix,Louis,Ardèche Groupe Gauche républicaine,11 septembre 1892,14 octobre 1893,15 octobre 1838,25 mars 1927,3222,https://www2.assemblee-nationale.fr/sycomore/fiche/3222
Gallois,"Henri, François",Ardennes Groupe Gauche démocratique,8 mai 1910,31 mai 1914,16 janvier 1864,12 janvier 1929,3224,https://www2.assemblee-nationale.fr/sycomore/fiche/3224
Gallois,"Henri, François",Ardennes Groupe Entente républicaine démocratique,16 novembre 1919,31 mai 1924,16 janvier 1864,12 janvier 1929,3224,https://www2.assemblee-nationale.fr/sycomore/fiche/3224
Gallot,Albert,Yonne,8 mai 1898,31 mai 1902,3 janvier 1845,24 février 1915,3225,https://www2.assemblee-nationale.fr/sycomore/fiche/3225
Gallot,Albert,Yonne Groupe Gauche radicale-socialiste,30 mai 1909,31 mai 1910,3 janvier 1845,24 février 1915,3225,https://www2.assemblee-nationale.fr/sycomore/fiche/3225
Gallot,Albert,Yonne Groupe Républicains radicaux-socialistes,8 mai 1910,31 mai 1914,3 janvier 1845,24 février 1915,3225,https://www2.assemblee-nationale.fr/sycomore/fiche/3225
Gallou,"Yves, Marie Le Gallou dit",Côtes-du-Nord Groupe Républicains de gauche,1 mai 1921,31 mai 1924,10 juillet 1853,1 novembre 1930,3226,https://www2.assemblee-nationale.fr/sycomore/fiche/3226
Gallou,"Yves, Marie Le Gallou dit",Côtes-du-Nord Groupe Républicains de gauche,11 mai 1924,31 mai 1928,10 juillet 1853,1 novembre 1930,3226,https://www2.assemblee-nationale.fr/sycomore/fiche/3226
Galmot,Jean,Guyane Groupe Non inscrit,30 novembre 1919,31 mai 1924,1 juin 1879,6 août 1928,3227,https://www2.assemblee-nationale.fr/sycomore/fiche/3227
Galot,Jules,Loire-Inférieure Groupe Action libérale,8 mai 1898,31 mai 1902,15 février 1839,10 septembre 1908,3228,https://www2.assemblee-nationale.fr/sycomore/fiche/3228
Galot,Jules,Loire-Inférieure Groupe Action libérale,27 avril 1902,31 mai 1906,15 février 1839,10 septembre 1908,3228,https://www2.assemblee-nationale.fr/sycomore/fiche/3228
Galpin,Gaston,Sarthe Groupe Appel au peuple,18 octobre 1885 au 14 octobre 1889 Département Sarthe Groupe Appel,peuple,9 janvier 1841,21 mai 1923,3229,https://www2.assemblee-nationale.fr/sycomore/fiche/3229
Galpin,Gaston,Sarthe Groupe Non inscrit,22 septembre 1889,14 octobre 1893,9 janvier 1841,21 mai 1923,3229,https://www2.assemblee-nationale.fr/sycomore/fiche/3229
Galpin,Gaston,Sarthe Groupe Non inscrit,20 août 1893,31 mai 1898,9 janvier 1841,21 mai 1923,3229,https://www2.assemblee-nationale.fr/sycomore/fiche/3229
Galpin,Gaston,Sarthe Groupe Non inscrit,8 mai 1898,31 mai 1902,9 janvier 1841,21 mai 1923,3229,https://www2.assemblee-nationale.fr/sycomore/fiche/3229
Galpin,Gaston,Sarthe Groupe Défense nationale,27 avril 1902,31 mai 1906,9 janvier 1841,21 mai 1923,3229,https://www2.assemblee-nationale.fr/sycomore/fiche/3229
Galpin,Gaston,Sarthe Groupe Non inscrit,6 mai 1906,31 mai 1910,9 janvier 1841,21 mai 1923,3229,https://www2.assemblee-nationale.fr/sycomore/fiche/3229
Galpin,Gaston,Sarthe Groupe Députés indépendants,24 avril 1910,31 mai 1914,9 janvier 1841,21 mai 1923,3229,https://www2.assemblee-nationale.fr/sycomore/fiche/3229
Galpin,Gaston,Sarthe Groupe Non inscrit,26 avril 1914,7 décembre 1919,9 janvier 1841,21 mai 1923,3229,https://www2.assemblee-nationale.fr/sycomore/fiche/3229
Galpin,Gaston,Sarthe Groupe Entente républicaine démocratique,16 novembre 1919,21 mai 1923,9 janvier 1841,21 mai 1923,3229,https://www2.assemblee-nationale.fr/sycomore/fiche/3229
Galtier,Auguste,Hérault Groupe Gauche radicale,25 novembre 1883,14 octobre 1885,23 janvier 1842,1 avril 1904,3230,https://www2.assemblee-nationale.fr/sycomore/fiche/3230
Galtier,Auguste,Hérault Groupe Gauche radicale,4 octobre 1885,14 octobre 1889,23 janvier 1842,1 avril 1904,3230,https://www2.assemblee-nationale.fr/sycomore/fiche/3230
Galy-Gasparrou,Léon,Ariège Groupe Gauche démocratique,22 mai 1898,31 mai 1902,20 juillet 1850,12 septembre 1921,3234,https://www2.assemblee-nationale.fr/sycomore/fiche/3234
Galy-Gasparrou,Léon,Ariège Groupe Gauche démocratique,11 mai 1902,31 mai 1906,20 juillet 1850,12 septembre 1921,3234,https://www2.assemblee-nationale.fr/sycomore/fiche/3234
Gamard,Georges,Mayenne Groupe Union des Droites,10 juillet 1892,14 octobre 1893,30 octobre 1837,23 septembre 1903,3235,https://www2.assemblee-nationale.fr/sycomore/fiche/3235
Gamard,Georges,Mayenne Groupe Union des Droites,20 août 1893,31 mai 1898,30 octobre 1837,23 septembre 1903,3235,https://www2.assemblee-nationale.fr/sycomore/fiche/3235
Gamard,Henri,Nièvre Groupe Parti socialiste,11 mai 1924,31 mai 1928,21 octobre 1879,11 novembre 1961,3236,https://www2.assemblee-nationale.fr/sycomore/fiche/3236
Gamard,Henri,Nièvre Groupe Parti socialiste,29 avril 1928,31 mai 1932,21 octobre 1879,11 novembre 1961,3236,https://www2.assemblee-nationale.fr/sycomore/fiche/3236
Gambetta,"Léon, Michel",Bouches-du-Rhône Groupe Gauche,6 juin 1869,4 septembre 1870,2 avril 1838,31 décembre 1882,3237,https://www2.assemblee-nationale.fr/sycomore/fiche/3237
Gambetta,"Léon, Michel",Bas-Rhin Groupe Union républicaine,8 février 1871,1 mars 1871,2 avril 1838,31 décembre 1882,3237,https://www2.assemblee-nationale.fr/sycomore/fiche/3237
Gambetta,"Léon, Michel",Seine Groupe Union républicaine,2 juillet 1871,7 mars 1876,2 avril 1838,31 décembre 1882,3237,https://www2.assemblee-nationale.fr/sycomore/fiche/3237
Gambetta,"Léon, Michel",Seine Groupe Union républicaine,20 février 1876,25 juin 1877,2 avril 1838,31 décembre 1882,3237,https://www2.assemblee-nationale.fr/sycomore/fiche/3237
