nom,prenom,legislature,role,from_date,to_date,birth_date,death_date,sycomore_id,url
Richard,Paul,XVIe législature,Rhône Groupe Fédération républicaine de France,3 mai 1936,31 mai 1942,28 décembre 1889,17 avril 1950,6738,https://www2.assemblee-nationale.fr/sycomore/fiche/6738
Richard,René,XIIIe législature,Deux-Sèvres Groupe Radical et radical-socialiste,11 mai 1924,31 mai 1928,3 mars 1894,3 avril 1951,6740,https://www2.assemblee-nationale.fr/sycomore/fiche/6740
Richard,René,XIVe législature,Deux-Sèvres Groupe Républicain radical et radical-socialiste,29 avril 1928,31 mai 1932,3 mars 1894,3 avril 1951,6740,https://www2.assemblee-nationale.fr/sycomore/fiche/6740
Richard,René,XVe législature,Deux-Sèvres Groupe Républicain radical et radical-socialiste,8 mai 1932,31 mai 1936,3 mars 1894,3 avril 1951,6740,https://www2.assemblee-nationale.fr/sycomore/fiche/6740
Richard,René,XVIe législature,Deux-Sèvres Groupe Républicain radical et radical-socialiste,3 mai 1936,31 mai 1942,3 mars 1894,3 avril 1951,6740,https://www2.assemblee-nationale.fr/sycomore/fiche/6740
Berlia,Emile,XVe législature,Haute-Garonne Groupe Parti socialiste,7 mai 1933,31 mai 1936,23 mai 1878,13 août 1946,675,https://www2.assemblee-nationale.fr/sycomore/fiche/675
Berlia,Emile,XVIe législature,Haute-Garonne Groupe Socialiste,26 avril 1936,31 mai 1942,23 mai 1878,13 août 1946,675,https://www2.assemblee-nationale.fr/sycomore/fiche/675
Riffaterre,"Camille, Guillaume",XIVe législature,Creuse Groupe Parti républicain socialiste et socialiste français,29 avril 1928,31 mai 1932,20 avril 1879,10 juillet 1964,6760,https://www2.assemblee-nationale.fr/sycomore/fiche/6760
Riffaterre,"Camille, Guillaume",XVe législature,Creuse Groupe Parti socialiste,1 mai 1932,31 mai 1936,20 avril 1879,10 juillet 1964,6760,https://www2.assemblee-nationale.fr/sycomore/fiche/6760
Riffaterre,"Camille, Guillaume",XVIe législature,Creuse Groupe Socialiste,26 avril 1936,31 mai 1942,20 avril 1879,10 juillet 1964,6760,https://www2.assemblee-nationale.fr/sycomore/fiche/6760
Rigal,Albert,XVIe législature,Seine Groupe Communiste,3 mai 1936,21 janvier 1940,18 janvier 1900,25 septembre 1984,6761,https://www2.assemblee-nationale.fr/sycomore/fiche/6761
Rigal,Albert,Ire Assemblée nationale constituante,Loiret Groupe Communiste,21 octobre 1945,10 juin 1946,18 janvier 1900,25 septembre 1984,6761,https://www2.assemblee-nationale.fr/sycomore/fiche/6761
Rigal,Albert,2e Assemblée nationale constituante,Loiret Groupe Communiste,2 juin 1946,27 novembre 1946,18 janvier 1900,25 septembre 1984,6761,https://www2.assemblee-nationale.fr/sycomore/fiche/6761
Rigal,Albert,Ire législature,Loiret Groupe Communiste,10 novembre 1946,4 juillet 1951,18 janvier 1900,25 septembre 1984,6761,https://www2.assemblee-nationale.fr/sycomore/fiche/6761
Berlioz-Benier,Joanny Berlioz dit,XVIe législature,Seine Groupe Communiste,3 mai 1936,21 janvier 1940,7 juillet 1892,17 mars 1965,677,https://www2.assemblee-nationale.fr/sycomore/fiche/677
Berlioz-Benier,Joanny Berlioz dit,Ire Assemblée nationale constituante,Isère Groupe Communiste,21 octobre 1945,10 juin 1946,7 juillet 1892,17 mars 1965,677,https://www2.assemblee-nationale.fr/sycomore/fiche/677
Berlioz-Benier,Joanny Berlioz dit,2e Assemblée nationale constituante,Isère Groupe Communiste,2 juin 1946,27 novembre 1946,7 juillet 1892,17 mars 1965,677,https://www2.assemblee-nationale.fr/sycomore/fiche/677
Berlioz-Benier,Joanny Berlioz dit,Ire législature,Isère Groupe Communiste,10 novembre 1946,23 décembre 1946,7 juillet 1892,17 mars 1965,677,https://www2.assemblee-nationale.fr/sycomore/fiche/677
Riou,"Gaston, Edouard",XVIe législature,Ardèche Groupe Républicain radical et radical-socialiste,3 mai 1936,31 mai 1942,7 janvier 1883,12 juillet 1958,6783,https://www2.assemblee-nationale.fr/sycomore/fiche/6783
Rives,"Paul, Jacques, Marius",XVe législature,Allier Groupe Parti socialiste,8 mai 1932,31 mai 1936,19 août 1895,21 février 1967,6799,https://www2.assemblee-nationale.fr/sycomore/fiche/6799
Rives,"Paul, Jacques, Marius",XVIe législature,Allier Groupe Socialiste,3 mai 1936,31 mai 1942,19 août 1895,21 février 1967,6799,https://www2.assemblee-nationale.fr/sycomore/fiche/6799
Albert,"André, Didier, François",XVIe législature,Deux-Sèvres Groupe Parti Camille Pelletan,3 mai 1936,31 mai 1942,19 février 1911,15 juin 1976,68,https://www2.assemblee-nationale.fr/sycomore/fiche/68
Sévère,Victor,IXe législature,Martinique Groupe Gauche radicale-socialiste,20 mai 1906,31 mai 1910,1 novembre 1867,2 octobre 1957,6815,https://www2.assemblee-nationale.fr/sycomore/fiche/6815
Sévère,Victor,Xe législature,Martinique Groupe Républicains radicaux-socialistes,24 avril 1910,31 mai 1914,1 novembre 1867,2 octobre 1957,6815,https://www2.assemblee-nationale.fr/sycomore/fiche/6815
Sévère,Victor,XIIIe législature,Martinique Groupe Radical et radical-socialiste,11 mai 1924,31 mai 1928,1 novembre 1867,2 octobre 1957,6815,https://www2.assemblee-nationale.fr/sycomore/fiche/6815
Sévère,Victor,XVIe législature,Martinique Groupe Républicain radical et radical-socialiste,3 mai 1936,31 mai 1942,1 novembre 1867,2 octobre 1957,6815,https://www2.assemblee-nationale.fr/sycomore/fiche/6815
Sibué,Louis,XVIe législature,Savoie Groupe Socialiste,3 mai 1936,31 mai 1942,31 octobre 1902,8 avril 1957,6822,https://www2.assemblee-nationale.fr/sycomore/fiche/6822
Sibué,Louis,IIe législature,Savoie Groupe Socialiste,17 juin 1951,1 décembre 1955,31 octobre 1902,8 avril 1957,6822,https://www2.assemblee-nationale.fr/sycomore/fiche/6822
Silvestre,Léon,XVe législature,Gard Groupe Parti socialiste,8 mai 1932,31 mai 1936,21 juillet 1896,19 juin 1965,6840,https://www2.assemblee-nationale.fr/sycomore/fiche/6840
Silvestre,Léon,XVIe législature,Gard Groupe Socialiste,3 mai 1936,31 mai 1942,21 juillet 1896,19 juin 1965,6840,https://www2.assemblee-nationale.fr/sycomore/fiche/6840
Simon,Paul,Xe législature,Finistère Groupe Non inscrit,13 avril 1913,31 mai 1914,14 juin 1886,6 mai 1956,6845,https://www2.assemblee-nationale.fr/sycomore/fiche/6845
Simon,Paul,XIe législature,Finistère Groupe Non inscrit,26 avril 1914,7 décembre 1919,14 juin 1886,6 mai 1956,6845,https://www2.assemblee-nationale.fr/sycomore/fiche/6845
Simon,Paul,XIIe législature,Finistère Groupe Républicains de gauche,16 novembre 1919,31 mai 1924,14 juin 1886,6 mai 1956,6845,https://www2.assemblee-nationale.fr/sycomore/fiche/6845
Simon,Paul,XIIIe législature,Finistère Groupe Démocrates,11 mai 1924,31 mai 1928,14 juin 1886,6 mai 1956,6845,https://www2.assemblee-nationale.fr/sycomore/fiche/6845
Simon,Paul,XIVe législature,Finistère Groupe Démocrates populaires,22 avril 1928,31 mai 1932,14 juin 1886,6 mai 1956,6845,https://www2.assemblee-nationale.fr/sycomore/fiche/6845
Simon,Paul,XVe législature,Finistère Groupe Démocrate populaire,1 mai 1932,31 mai 1936,14 juin 1886,6 mai 1956,6845,https://www2.assemblee-nationale.fr/sycomore/fiche/6845
Simon,Paul,XVIe législature,Finistère Groupe Démocrate populaire,3 mai 1936,31 mai 1942,14 juin 1886,6 mai 1956,6845,https://www2.assemblee-nationale.fr/sycomore/fiche/6845
Sion,Paul,XVIe législature,Pas-de-Calais Groupe Socialiste,3 mai 1936,31 mai 1942,14 mars 1886,13 mars 1959,6855,https://www2.assemblee-nationale.fr/sycomore/fiche/6855
Sion,Paul,Ire Assemblée nationale constituante,Pas-de-Calais Groupe Socialiste,21 octobre 1945,10 juin 1946,14 mars 1886,13 mars 1959,6855,https://www2.assemblee-nationale.fr/sycomore/fiche/6855
Sion,Paul,2e Assemblée nationale constituante,Pas-de-Calais Groupe Socialiste,2 juin 1946,27 novembre 1946,14 mars 1886,13 mars 1959,6855,https://www2.assemblee-nationale.fr/sycomore/fiche/6855
Sion,Paul,Ire législature,Pas-de-Calais Groupe Socialiste,10 novembre 1946,4 juillet 1951,14 mars 1886,13 mars 1959,6855,https://www2.assemblee-nationale.fr/sycomore/fiche/6855
Sion,Paul,IIe législature,Pas-de-Calais Groupe Socialiste,17 juin 1951,1 décembre 1955,14 mars 1886,13 mars 1959,6855,https://www2.assemblee-nationale.fr/sycomore/fiche/6855
Soula,"Daniel, Jean-Baptiste",XVIe législature,Ariège Groupe Socialiste,3 mai 1936,31 mai 1942,5 février 1906,15 février 2001,6880,https://www2.assemblee-nationale.fr/sycomore/fiche/6880
Soulier,Edouard,XIIe législature,Seine Groupe Action républicaine et sociale,16 novembre 1919,31 mai 1924,1 janvier 1870,2 septembre 1938,6883,https://www2.assemblee-nationale.fr/sycomore/fiche/6883
Soulier,Edouard,XIIIe législature,Seine Groupe Union républicaine démocratique,11 mai 1924,31 mai 1928,1 janvier 1870,2 septembre 1938,6883,https://www2.assemblee-nationale.fr/sycomore/fiche/6883
Soulier,Edouard,XIVe législature,Seine Groupe Union républicaine démocratique,29 avril 1928,31 mai 1932,1 janvier 1870,2 septembre 1938,6883,https://www2.assemblee-nationale.fr/sycomore/fiche/6883
Soulier,Edouard,XVe législature,Seine Groupe Fédération républicaine,8 mai 1932,31 mai 1936,1 janvier 1870,2 septembre 1938,6883,https://www2.assemblee-nationale.fr/sycomore/fiche/6883
Soulier,Edouard,XVIe législature,Seine Groupe Fédération républicaine de France,3 mai 1936,2 septembre 1938,1 janvier 1870,2 septembre 1938,6883,https://www2.assemblee-nationale.fr/sycomore/fiche/6883
Sourioux,Ernest,XVIe législature,Creuse Groupe Indépendants d'union républicaine et nationale,26 mars 1939,31 mai 1942,1 janvier 1895,20 mai 1944,6889,https://www2.assemblee-nationale.fr/sycomore/fiche/6889
Spinasse,Charles,XIIIe législature,Corrèze Groupe Parti socialiste,11 mai 1924,31 mai 1928,22 octobre 1893,9 août 1979,6897,https://www2.assemblee-nationale.fr/sycomore/fiche/6897
Spinasse,Charles,XIVe législature,Corrèze Groupe Parti socialiste,29 avril 1928,31 mai 1932,22 octobre 1893,9 août 1979,6897,https://www2.assemblee-nationale.fr/sycomore/fiche/6897
Spinasse,Charles,XVe législature,Corrèze Groupe Parti socialiste,8 mai 1932,31 mai 1936,22 octobre 1893,9 août 1979,6897,https://www2.assemblee-nationale.fr/sycomore/fiche/6897
Spinasse,Charles,XVIe législature,Corrèze Groupe Socialiste,3 mai 1936,31 mai 1942,22 octobre 1893,9 août 1979,6897,https://www2.assemblee-nationale.fr/sycomore/fiche/6897
Stürmel,Marcel,XIVe législature,Haut-Rhin Groupe Députés indépendants,13 janvier 1929,31 mai 1932,17 juin 1900,1 janvier 1972,6914,https://www2.assemblee-nationale.fr/sycomore/fiche/6914
Stürmel,Marcel,XVe législature,Haut-Rhin Groupe Républicains du centre,1 mai 1932,31 mai 1936,17 juin 1900,1 janvier 1972,6914,https://www2.assemblee-nationale.fr/sycomore/fiche/6914
Stürmel,Marcel,XVIe législature,Haut-Rhin Groupe Indépendants d'action populaire,26 avril 1936,31 mai 1942,17 juin 1900,1 janvier 1972,6914,https://www2.assemblee-nationale.fr/sycomore/fiche/6914
Susset,Raymond,XVe législature,Seine Groupe Parti républicain socialiste,8 mai 1932,31 mai 1936,5 juin 1895,12 juillet 1991,6926,https://www2.assemblee-nationale.fr/sycomore/fiche/6926
Susset,Raymond,XVIe législature,Seine Groupe Union socialiste et républicaine,3 mai 1936,31 mai 1942,5 juin 1895,12 juillet 1991,6926,https://www2.assemblee-nationale.fr/sycomore/fiche/6926
Suzannet,"Jean, Louis, Honoré de",XVIe législature,Vendée Groupe Fédération républicaine de France,26 avril 1936,27 janvier 1938,11 octobre 1884,27 janvier 1938,6928,https://www2.assemblee-nationale.fr/sycomore/fiche/6928
Taittinger,Pierre,XIIe législature,Charente-Inférieure Groupe Action républicaine et sociale,16 novembre 1919,31 mai 1924,4 octobre 1887,22 janvier 1965,6941,https://www2.assemblee-nationale.fr/sycomore/fiche/6941
Taittinger,Pierre,XIIIe législature,Seine Groupe Union républicaine démocratique,11 mai 1924,31 mai 1928,4 octobre 1887,22 janvier 1965,6941,https://www2.assemblee-nationale.fr/sycomore/fiche/6941
Taittinger,Pierre,XIVe législature,Seine Groupe Union républicaine démocratique,22 avril 1928,31 mai 1932,4 octobre 1887,22 janvier 1965,6941,https://www2.assemblee-nationale.fr/sycomore/fiche/6941
Taittinger,Pierre,XVe législature,Seine Groupe Fédération républicaine,1 mai 1932,31 mai 1936,4 octobre 1887,22 janvier 1965,6941,https://www2.assemblee-nationale.fr/sycomore/fiche/6941
Taittinger,Pierre,XVIe législature,Seine Groupe Fédération républicaine de France,3 mai 1936,31 mai 1942,4 octobre 1887,22 janvier 1965,6941,https://www2.assemblee-nationale.fr/sycomore/fiche/6941
Talandier,"Fernand, Paul, Jean-Baptiste, Bertrand, Germain",XVIe législature,Cantal Groupe Gauche démocratique et radicale indépendante,26 avril 1936,31 mai 1942,10 mai 1872,22 août 1957,6942,https://www2.assemblee-nationale.fr/sycomore/fiche/6942
François,Tanguy Prigent Dit Tanguy-Prigent,XVIe législature,Finistère Groupe Socialiste,3 mai 1936,31 mai 1942,11 octobre 1909,20 janvier 1970,6948,https://www2.assemblee-nationale.fr/sycomore/fiche/6948
François,Tanguy Prigent Dit Tanguy-Prigent,Ire Assemblée nationale constituante,Finistère Groupe Socialiste,21 octobre 1945,10 juin 1946,11 octobre 1909,20 janvier 1970,6948,https://www2.assemblee-nationale.fr/sycomore/fiche/6948
François,Tanguy Prigent Dit Tanguy-Prigent,2e Assemblée nationale constituante,Finistère Groupe Socialiste,2 juin 1946,27 novembre 1946,11 octobre 1909,20 janvier 1970,6948,https://www2.assemblee-nationale.fr/sycomore/fiche/6948
François,Tanguy Prigent Dit Tanguy-Prigent,Ire législature,Finistère Groupe Socialiste,10 novembre 1946,4 juillet 1951,11 octobre 1909,20 janvier 1970,6948,https://www2.assemblee-nationale.fr/sycomore/fiche/6948
François,Tanguy Prigent Dit Tanguy-Prigent,IIe législature,Finistère Groupe Socialiste,17 juin 1951,1 décembre 1955,11 octobre 1909,20 janvier 1970,6948,https://www2.assemblee-nationale.fr/sycomore/fiche/6948
François,Tanguy Prigent Dit Tanguy-Prigent,IIIe législature,Finistère Groupe Socialiste,2 janvier 1956,8 décembre 1958,11 octobre 1909,20 janvier 1970,6948,https://www2.assemblee-nationale.fr/sycomore/fiche/6948
François,Tanguy Prigent Dit Tanguy-Prigent,IIe législature,Finistère Groupe Non inscrit,25 novembre 1962,2 avril 1967,11 octobre 1909,20 janvier 1970,6948,https://www2.assemblee-nationale.fr/sycomore/fiche/6948
Tasso,Henri,XIIIe législature,Bouches-du-Rhône Groupe Parti socialiste,11 mai 1924,31 mai 1928,10 octobre 1882,12 février 1944,6960,https://www2.assemblee-nationale.fr/sycomore/fiche/6960
Tasso,Henri,XIVe législature,Bouches-du-Rhône Groupe Parti socialiste,22 avril 1928,31 mai 1932,10 octobre 1882,12 février 1944,6960,https://www2.assemblee-nationale.fr/sycomore/fiche/6960
Tasso,Henri,XVe législature,Bouches-du-Rhône Groupe Parti socialiste,1 mai 1932,31 mai 1936,10 octobre 1882,12 février 1944,6960,https://www2.assemblee-nationale.fr/sycomore/fiche/6960
Tasso,Henri,XVIe législature,Bouches-du-Rhône Groupe Socialiste,26 avril 1936,26 janvier 1939,10 octobre 1882,12 février 1944,6960,https://www2.assemblee-nationale.fr/sycomore/fiche/6960
Taudière,"Emile, Georges",XIVe législature,Deux-Sèvres Groupe Députés indépendants,22 avril 1928,31 mai 1932,14 juillet 1890,9 décembre 1967,6965,https://www2.assemblee-nationale.fr/sycomore/fiche/6965
Taudière,"Emile, Georges",XVe législature,Deux-Sèvres Groupe Indépendants,1 mai 1932,31 mai 1936,14 juillet 1890,9 décembre 1967,6965,https://www2.assemblee-nationale.fr/sycomore/fiche/6965
Taudière,"Emile, Georges",XVIe législature,Deux-Sèvres Groupe Républicains indépendants et d'action sociale,26 avril 1936,31 mai 1942,14 juillet 1890,9 décembre 1967,6965,https://www2.assemblee-nationale.fr/sycomore/fiche/6965
Tellier,Alphonse,XIVe législature,Pas-de-Calais Groupe Parti socialiste,29 avril 1928,31 mai 1932,29 septembre 1876,29 septembre 1954,6980,https://www2.assemblee-nationale.fr/sycomore/fiche/6980
Tellier,Alphonse,XVIe législature,Pas-de-Calais Groupe Socialiste,3 mai 1936,31 mai 1942,29 septembre 1876,29 septembre 1954,6980,https://www2.assemblee-nationale.fr/sycomore/fiche/6980
Temple,"Emmanuel, Jacques, Marie",XVIe législature,Aveyron Groupe Fédération républicaine de France,26 avril 1936,31 mai 1942,21 septembre 1895,19 novembre 1988,6982,https://www2.assemblee-nationale.fr/sycomore/fiche/6982
Temple,"Emmanuel, Jacques, Marie",Ire législature,Aveyron Groupe Républicains indépendants,10 novembre 1946,4 juillet 1951,21 septembre 1895,19 novembre 1988,6982,https://www2.assemblee-nationale.fr/sycomore/fiche/6982
Temple,"Emmanuel, Jacques, Marie",IIe législature,Aveyron Groupe Républicains indépendants,17 juin 1951,1 décembre 1955,21 septembre 1895,19 novembre 1988,6982,https://www2.assemblee-nationale.fr/sycomore/fiche/6982
Temple,"Emmanuel, Jacques, Marie",IIIe législature,Aveyron Groupe Indépendants et paysans d'action sociale,2 janvier 1956,8 décembre 1958,21 septembre 1895,19 novembre 1988,6982,https://www2.assemblee-nationale.fr/sycomore/fiche/6982
Tessan,"François, Armand, Delphin, Jules de",XIVe législature,Seine-et-Marne Groupe Républicain radical et radical-socialiste,29 avril 1928,31 mai 1932,16 février 1883,22 avril 1944,6999,https://www2.assemblee-nationale.fr/sycomore/fiche/6999
Tessan,"François, Armand, Delphin, Jules de",XVe législature,Seine-et-Marne Groupe Républicain radical et radical-socialiste,8 mai 1932,31 mai 1936,16 février 1883,22 avril 1944,6999,https://www2.assemblee-nationale.fr/sycomore/fiche/6999
Tessan,"François, Armand, Delphin, Jules de",XVIe législature,Seine-et-Marne Groupe Républicain radical et radical-socialiste,3 mai 1936,31 mai 1942,16 février 1883,22 avril 1944,6999,https://www2.assemblee-nationale.fr/sycomore/fiche/6999
Tessier,Georges,XVIe législature,Haute-Vienne Groupe Socialiste,3 mai 1936,31 mai 1942,3 mars 1894,3 janvier 1966,7000,https://www2.assemblee-nationale.fr/sycomore/fiche/7000
Thellier,Paul,XVe législature,Pas-de-Calais Groupe Républicains de gauche,4 février 1934,31 mai 1936,29 octobre 1899,29 août 1944,7013,https://www2.assemblee-nationale.fr/sycomore/fiche/7013
Thellier,Paul,XVIe législature,Pas-de-Calais Groupe Alliance des républicains de gauche et des radicaux indépendants,26 avril 1936,31 mai 1942,29 octobre 1899,29 août 1944,7013,https://www2.assemblee-nationale.fr/sycomore/fiche/7013
