nom,prenom,role,from_date,to_date,birth_date,death_date,senat_id,url
ROY,Henri,Loiret,10 janvier 1933,,17 février 1873,23 août 1950,roy_henri0510r3,https://www.senat.fr/senateur-3eme-republique/roy_henri0510r3.html
ROYNEAU,Albert,Eure-et-Loir,11 janvier 1920,7 octobre 1922,16 octobre 1866,7 octobre 1922,royneau_albert0777r3,https://www.senat.fr/senateur-3eme-republique/royneau_albert0777r3.html
ROYNEAU,Albert,Eure-et-Loir,6 janvier 1921,,16 octobre 1866,7 octobre 1922,royneau_albert0777r3,https://www.senat.fr/senateur-3eme-republique/royneau_albert0777r3.html
ROZIER,Félix,Drôme,10 janvier 1939,21 octobre 1945,8 février 1872,20 février 1964,rozier_felix0719r3,https://www.senat.fr/senateur-3eme-republique/rozier_felix0719r3.html
RUBILLARD,Anselme,Sarthe,8 janvier 1882,3 janvier 1891,25 septembre 1826,3 février 1905,rubillard_anselme1245r3,https://www.senat.fr/senateur-3eme-republique/rubillard_anselme1245r3.html
RUFFIER,Eugène,Rhône,11 janvier 1920,13 février 1924,16 août 1869,13 février 1924,ruffier_eugene1122r3,https://www.senat.fr/senateur-3eme-republique/ruffier_eugene1122r3.html
SABATERIE,Pierre-Jean,Puy-de-Dôme,3 janvier 1909,11 avril 1930,9 août 1855,11 avril 1930,sabaterie_pierre_jean0994r3,https://www.senat.fr/senateur-3eme-republique/sabaterie_pierre_jean0994r3.html
SABATERIE,Pierre-Jean,Puy-de-Dôme,11 janvier 1920,,9 août 1855,11 avril 1930,sabaterie_pierre_jean0994r3,https://www.senat.fr/senateur-3eme-republique/sabaterie_pierre_jean0994r3.html
SABATERIE,Pierre-Jean,Puy-de-Dôme,9 janvier 1927,,9 août 1855,11 avril 1930,sabaterie_pierre_jean0994r3,https://www.senat.fr/senateur-3eme-republique/sabaterie_pierre_jean0994r3.html
SACASE,Jean-François,Haute-Garonne,30 janvier 1876,4 janvier 1879,19 janvier 1808,11 juillet 1884,sacase_jean_francois0077r3,https://www.senat.fr/senateur-3eme-republique/sacase_jean_francois0077r3.html
SAILLARD,Albin,Doubs,30 mai 1897,6 janvier 1912,11 février 1842,17 mars 1925,saillard_albin0682r3,https://www.senat.fr/senateur-3eme-republique/saillard_albin0682r3.html
SAILLARD,Albin,Doubs,4 janvier 1903,,11 février 1842,17 mars 1925,saillard_albin0682r3,https://www.senat.fr/senateur-3eme-republique/saillard_albin0682r3.html
SAINT-GERMAIN,Marcel,,28 janvier 1900,10 janvier 1920,31 janvier 1853,8 février 1939,saint_germain_marcel1823r3,https://www.senat.fr/senateur-3eme-republique/saint_germain_marcel1823r3.html
SAINT-GERMAIN,Marcel,,3 janvier 1909,,31 janvier 1853,8 février 1939,saint_germain_marcel1823r3,https://www.senat.fr/senateur-3eme-republique/saint_germain_marcel1823r3.html
SAINT,Lucien,Haute-Garonne,10 janvier 1933,24 février 1938,26 avril 1867,24 février 1938,saint_lucien0089r3,https://www.senat.fr/senateur-3eme-republique/saint_lucien0089r3.html
SAINT-MARTIN,Jean-Marie,Haute-Garonne,6 janvier 1924,3 août 1928,15 avril 1871,3 août 1928,saint_martin_jean_marie0110r3,https://www.senat.fr/senateur-3eme-republique/saint_martin_jean_marie0110r3.html
SAINT-PRIX,Oscar,Ardèche,15 mai 1892,3 janvier 1903,1er juin 1829,21 octobre 1904,saint_prix_oscar0141r3,https://www.senat.fr/senateur-3eme-republique/saint_prix_oscar0141r3.html
SAINT-PRIX,Oscar,Ardèche,7 janvier 1894,,1er juin 1829,21 octobre 1904,saint_prix_oscar0141r3,https://www.senat.fr/senateur-3eme-republique/saint_prix_oscar0141r3.html
SAINT-QUENTIN,Louis,Calvados,27 mars 1904,18 avril 1928,14 octobre 1850,,saint_quentin_louis0355r3,https://www.senat.fr/senateur-3eme-republique/saint_quentin_louis0355r3.html
SAINT-QUENTIN,Louis,Calvados,7 janvier 1912,,14 octobre 1850,,saint_quentin_louis0355r3,https://www.senat.fr/senateur-3eme-republique/saint_quentin_louis0355r3.html
SAINT-QUENTIN,Louis,Calvados,9 janvier 1921,,14 octobre 1850,,saint_quentin_louis0355r3,https://www.senat.fr/senateur-3eme-republique/saint_quentin_louis0355r3.html
SAINT-ROMME,Mathias,Isère,11 novembre 1894,2 janvier 1897,3 novembre 1844,11 mars 1920,saint_romme_mathias1205r3,https://www.senat.fr/senateur-3eme-republique/saint_romme_mathias1205r3.html
SAINT-ROMME,Mathias,Isère,4 avril 1897,10 janvier 1920,3 novembre 1844,11 mars 1920,saint_romme_mathias1205r3,https://www.senat.fr/senateur-3eme-republique/saint_romme_mathias1205r3.html
SAINT-ROMME,Mathias,Isère,7 janvier 1906,,3 novembre 1844,11 mars 1920,saint_romme_mathias1205r3,https://www.senat.fr/senateur-3eme-republique/saint_romme_mathias1205r3.html
SALMON,Alfred,Pas-de-Calais,1er octobre 1933,8 août 1936,20 mai 1876,8 août 1936,salmon_alfred0977r3,https://www.senat.fr/senateur-3eme-republique/salmon_alfred0977r3.html
SALMON,Alfred,Pas-de-Calais,14 janvier 1936,,20 mai 1876,8 août 1936,salmon_alfred0977r3,https://www.senat.fr/senateur-3eme-republique/salmon_alfred0977r3.html
SALMON,Charles,Meuse,30 janvier 1876,4 janvier 1879,27 février 1805,26 décembre 1892,salmon_charles1010r3,https://www.senat.fr/senateur-3eme-republique/salmon_charles1010r3.html
SALNEUVE,Mathieu,Puy-de-Dôme,30 janvier 1876,17 septembre 1889,15 janvier 1815,17 septembre 1889,salneuve_mathieu0996r3,https://www.senat.fr/senateur-3eme-republique/salneuve_mathieu0996r3.html
SALNEUVE,Mathieu,Puy-de-Dôme,8 janvier 1882,,15 janvier 1815,17 septembre 1889,salneuve_mathieu0996r3,https://www.senat.fr/senateur-3eme-republique/salneuve_mathieu0996r3.html
SALOMON,Henri,Vienne,4 janvier 1891,27 janvier 1900,21 mars 1831,31 mai 1908,salomon_henri1769r3,https://www.senat.fr/senateur-3eme-republique/salomon_henri1769r3.html
SANCET,Frédéric,Gers,7 janvier 1906,10 janvier 1920,27 mars 1855,15 novembre 1925,sancet_frederic0154r3,https://www.senat.fr/senateur-3eme-republique/sancet_frederic0154r3.html
SARI,Emile,Corse,9 janvier 1921,9 juin 1937,28 octobre 1876,9 juin 1937,sari_emile0482r3,https://www.senat.fr/senateur-3eme-republique/sari_emile0482r3.html
SARI,Emile,Corse,14 janvier 1930,,28 octobre 1876,9 juin 1937,sari_emile0482r3,https://www.senat.fr/senateur-3eme-republique/sari_emile0482r3.html
SARRAUT,Albert,Aude,18 juillet 1926,21 octobre 1945,28 juillet 1872,26 novembre 1962,sarraut_albert0265r3,https://www.senat.fr/senateur-3eme-republique/sarraut_albert0265r3.html
SARRAUT,Albert,Aude,14 janvier 1930,,28 juillet 1872,26 novembre 1962,sarraut_albert0265r3,https://www.senat.fr/senateur-3eme-republique/sarraut_albert0265r3.html
SARRAUT,Albert,Aude,10 janvier 1939,,28 juillet 1872,26 novembre 1962,sarraut_albert0265r3,https://www.senat.fr/senateur-3eme-republique/sarraut_albert0265r3.html
SARRAUT,Maurice,Aude,14 décembre 1913,31 mars 1932,22 septembre 1869,2 décembre 1943,sarraut_maurice0276r3,https://www.senat.fr/senateur-3eme-republique/sarraut_maurice0276r3.html
SARRAUT,Maurice,Aude,9 janvier 1921,,22 septembre 1869,2 décembre 1943,sarraut_maurice0276r3,https://www.senat.fr/senateur-3eme-republique/sarraut_maurice0276r3.html
SARRAUT,Maurice,Aude,14 janvier 1930,,22 septembre 1869,2 décembre 1943,sarraut_maurice0276r3,https://www.senat.fr/senateur-3eme-republique/sarraut_maurice0276r3.html
SARRIEN,Ferdinand,Saône-et-Loire,3 janvier 1909,28 novembre 1915,15 octobre 1840,28 novembre 1915,sarrien_ferdinand1219r3,https://www.senat.fr/senateur-3eme-republique/sarrien_ferdinand1219r3.html
SAURIN,Paul,,9 janvier 1927,13 octobre 1933,27 août 1870,13 octobre 1933,saurin_paul1826r3,https://www.senat.fr/senateur-3eme-republique/saurin_paul1826r3.html
SAUTON,Frédéric,Creuse,27 janvier 1889,21 février 1889,6 décembre 1844,29 juillet 1910,sauton_frederic0630r3,https://www.senat.fr/senateur-3eme-republique/sauton_frederic0630r3.html
SAUVAN,Honoré,Alpes-Maritimes,4 janvier 1903,12 janvier 1922,7 novembre 1860,12 janvier 1922,sauvan_honore0123r3,https://www.senat.fr/senateur-3eme-republique/sauvan_honore0123r3.html
SAUVAN,Honoré,Alpes-Maritimes,7 janvier 1912,,7 novembre 1860,12 janvier 1922,sauvan_honore0123r3,https://www.senat.fr/senateur-3eme-republique/sauvan_honore0123r3.html
SAUVAN,Honoré,Alpes-Maritimes,9 janvier 1921,,7 novembre 1860,12 janvier 1922,sauvan_honore0123r3,https://www.senat.fr/senateur-3eme-republique/sauvan_honore0123r3.html
SAVARY,Alexis,Finistère,7 janvier 1894,15 octobre 1899,29 mai 1821,15 octobre 1899,savary_alexis0797r3,https://www.senat.fr/senateur-3eme-republique/savary_alexis0797r3.html
SAVIGNOL,Simon,Haute-Garonne,7 octobre 1928,24 avril 1938,17 septembre 1866,24 avril 1938,savignol_simon0111r3,https://www.senat.fr/senateur-3eme-republique/savignol_simon0111r3.html
SAVIGNOL,Simon,Haute-Garonne,10 janvier 1933,,17 septembre 1866,24 avril 1938,savignol_simon0111r3,https://www.senat.fr/senateur-3eme-republique/savignol_simon0111r3.html
SAY,Léon,Seine-et-Oise,30 janvier 1876,22 novembre 1889,6 juin 1826,22 avril 1896,say_leon1623r3,https://www.senat.fr/senateur-3eme-republique/say_leon1623r3.html
SAY,Léon,Seine-et-Oise,8 janvier 1882,,6 juin 1826,22 avril 1896,say_leon1623r3,https://www.senat.fr/senateur-3eme-republique/say_leon1623r3.html
SCHERER,Edmond,Inamovible,15 décembre 1875,16 mars 1889,8 avril 1815,16 mars 1889,scherer_edmond1530r3,https://www.senat.fr/senateur-3eme-republique/scherer_edmond1530r3.html
SCHEURER,Jules,Haut-Rhin,11 janvier 1920,8 janvier 1927,23 septembre 1852,28 février 1942,scheurer_jules1112r3,https://www.senat.fr/senateur-3eme-republique/scheurer_jules1112r3.html
SCHEURER-KESTNER,Auguste,Inamovible,15 décembre 1875,19 septembre 1899,11 février 1833,19 septembre 1899,scheurer_kestner_auguste1533r3,https://www.senat.fr/senateur-3eme-republique/scheurer_kestner_auguste1533r3.html
SCHOELCHER,Victor,Inamovible,16 décembre 1875,20 décembre 1893,22 juillet 1804,20 décembre 1893,schoelcher_victor1534r3,https://www.senat.fr/senateur-3eme-republique/schoelcher_victor1534r3.html
SCHRAMECK,Abraham,Bouches-du-Rhône,11 janvier 1920,21 octobre 1945,26 novembre 1867,19 octobre 1948,schrameck_abraham0319r3,https://www.senat.fr/senateur-3eme-republique/schrameck_abraham0319r3.html
SCHRAMECK,Abraham,Bouches-du-Rhône,9 janvier 1921,,26 novembre 1867,19 octobre 1948,schrameck_abraham0319r3,https://www.senat.fr/senateur-3eme-republique/schrameck_abraham0319r3.html
SCHRAMECK,Abraham,Bouches-du-Rhône,14 janvier 1930,,26 novembre 1867,19 octobre 1948,schrameck_abraham0319r3,https://www.senat.fr/senateur-3eme-republique/schrameck_abraham0319r3.html
SCHRAMECK,Abraham,Bouches-du-Rhône,10 janvier 1939,,26 novembre 1867,19 octobre 1948,schrameck_abraham0319r3,https://www.senat.fr/senateur-3eme-republique/schrameck_abraham0319r3.html
SCLAFER,James,Charente-Inférieure,7 mai 1939,21 octobre 1945,3 mars 1878,3 novembre 1956,sclafer_james0169r4,https://www.senat.fr/senateur-3eme-republique/sclafer_james0169r4.html
SCREPEL,Achille,Nord,5 janvier 1888,3 janvier 1897,22 janvier 1822,21 mai 1899,screpel_achille1392r3,https://www.senat.fr/senateur-3eme-republique/screpel_achille1392r3.html
SCULFORT,Henri,Nord,21 juin 1908,25 avril 1914,1er mai 1844,25 avril 1914,sculfort_henri1387r3,https://www.senat.fr/senateur-3eme-republique/sculfort_henri1387r3.html
SEBIRE,Auguste,Manche,7 juin 1885,24 juin 1895,2 novembre 1807,24 juin 1895,sebire_auguste1035r3,https://www.senat.fr/senateur-3eme-republique/sebire_auguste1035r3.html
SEBIRE,Auguste,Manche,5 janvier 1888,,2 novembre 1807,24 juin 1895,sebire_auguste1035r3,https://www.senat.fr/senateur-3eme-republique/sebire_auguste1035r3.html
SEBLINE,Charles,Aisne,11 juillet 1886,10 février 1917,4 juin 1846,10 février 1917,sebline_charles0033r3,https://www.senat.fr/senateur-3eme-republique/sebline_charles0033r3.html
SEBLINE,Charles,Aisne,7 janvier 1894,,4 juin 1846,10 février 1917,sebline_charles0033r3,https://www.senat.fr/senateur-3eme-republique/sebline_charles0033r3.html
SEBLINE,Charles,Aisne,4 janvier 1903,,4 juin 1846,10 février 1917,sebline_charles0033r3,https://www.senat.fr/senateur-3eme-republique/sebline_charles0033r3.html
SEBLINE,Charles,Aisne,7 janvier 1912,,4 juin 1846,10 février 1917,sebline_charles0033r3,https://www.senat.fr/senateur-3eme-republique/sebline_charles0033r3.html
SELLIER,Henri,Seine,14 janvier 1936,24 novembre 1943,22 décembre 1883,24 novembre 1943,sellier_henri1367r3,https://www.senat.fr/senateur-3eme-republique/sellier_henri1367r3.html
SENES,Henry,Var,14 janvier 1936,31 décembre 1944,17 février 1877,24 mars 1961,senes_henry1740r3,https://www.senat.fr/senateur-3eme-republique/senes_henry1740r3.html
SERLIN,Joseph,Isère,10 janvier 1933,31 décembre 1941,11 octobre 1868,7 janvier 1944,serlin_joseph1200r3,https://www.senat.fr/senateur-3eme-republique/serlin_joseph1200r3.html
SERRE,Louis,Vaucluse,11 janvier 1920,13 janvier 1936,17 août 1873,8 janvier 1939,serre_louis1705r3,https://www.senat.fr/senateur-3eme-republique/serre_louis1705r3.html
SERRE,Louis,Vaucluse,9 janvier 1927,,17 août 1873,8 janvier 1939,serre_louis1705r3,https://www.senat.fr/senateur-3eme-republique/serre_louis1705r3.html
SERVAIN,Henri,Côtes-du-Nord,9 janvier 1921,28 août 1931,21 janvier 1857,,servain_henri0592r3,https://www.senat.fr/senateur-3eme-republique/servain_henri0592r3.html
SERVAIN,Henri,Côtes-du-Nord,14 janvier 1930,,21 janvier 1857,,servain_henri0592r3,https://www.senat.fr/senateur-3eme-republique/servain_henri0592r3.html
SERVANT,Jacques,Vienne,10 novembre 1907,10 janvier 1920,11 janvier 1850,28 janvier 1926,servant_jacques1772r3,https://www.senat.fr/senateur-3eme-republique/servant_jacques1772r3.html
SERVANT,Jacques,Vienne,3 janvier 1909,,11 janvier 1850,28 janvier 1926,servant_jacques1772r3,https://www.senat.fr/senateur-3eme-republique/servant_jacques1772r3.html
SIEGFRIED,Jules,Seine-Inférieure,8 août 1897,27 janvier 1900,12 février 1837,26 septembre 1922,siegfried_jules1584r3,https://www.senat.fr/senateur-3eme-republique/siegfried_jules1584r3.html
SIGALLAS,Louis,Var,28 janvier 1900,2 janvier 1909,19 avril 1850,2 avril 1925,sigallas_louis1738r3,https://www.senat.fr/senateur-3eme-republique/sigallas_louis1738r3.html
SIGNARD,Maurice,Haute-Saône,3 janvier 1897,13 novembre 1903,3 août 1840,13 novembre 1903,signard_maurice1168r3,https://www.senat.fr/senateur-3eme-republique/signard_maurice1168r3.html
SIGNARD,Maurice,Haute-Saône,24 mai 1903,,3 août 1840,13 novembre 1903,signard_maurice1168r3,https://www.senat.fr/senateur-3eme-republique/signard_maurice1168r3.html
SIGRIST,Joseph,Bas-Rhin,14 janvier 1936,31 décembre 1944,"26 avril
1885",,sigrist_joseph1105r3,https://www.senat.fr/senateur-3eme-republique/sigrist_joseph1105r3.html
SILHOL,François,Gard,7 janvier 1894,3 janvier 1903,12 octobre 1829,29 janvier 1912,silhol_francois0820r3,https://www.senat.fr/senateur-3eme-republique/silhol_francois0820r3.html
SIMONET,Hippolyte,Creuse,7 janvier 1912,13 août 1922,17 mai 1858,13 août 1922,simonet_hippolyte0626r3,https://www.senat.fr/senateur-3eme-republique/simonet_hippolyte0626r3.html
SIMONET,Hippolyte,Creuse,9 janvier 1921,,17 mai 1858,13 août 1922,simonet_hippolyte0626r3,https://www.senat.fr/senateur-3eme-republique/simonet_hippolyte0626r3.html
SIMYAN,Julien,Saône-et-Loire,12 juin 1921,20 juillet 1926,15 avril 1850,20 juillet 1926,simyan_julien1227r3,https://www.senat.fr/senateur-3eme-republique/simyan_julien1227r3.html
SIREYJOL,Léon,Dordogne,4 décembre 1921,10 juillet 1942,27 janvier 1861,10 juillet 1942,sireyjol_leon0664r3,https://www.senat.fr/senateur-3eme-republique/sireyjol_leon0664r3.html
SIREYJOL,Léon,Dordogne,14 janvier 1930,,27 janvier 1861,10 juillet 1942,sireyjol_leon0664r3,https://www.senat.fr/senateur-3eme-republique/sireyjol_leon0664r3.html
SIREYJOL,Léon,Dordogne,10 janvier 1939,,27 janvier 1861,10 juillet 1942,sireyjol_leon0664r3,https://www.senat.fr/senateur-3eme-republique/sireyjol_leon0664r3.html
SONGEON,Jacques,Seine,9 août 1885,17 février 1889,3 septembre 1818,,songeon_jacques1356r3,https://www.senat.fr/senateur-3eme-republique/songeon_jacques1356r3.html
SOUBIGOU,François,Finistère,30 janvier 1876,6 janvier 1894,11 février 1819,17 février 1902,soubigou_francois0789r3,https://www.senat.fr/senateur-3eme-republique/soubigou_francois0789r3.html
SOUBIGOU,François,Finistère,25 janvier 1885,,11 février 1819,17 février 1902,soubigou_francois0789r3,https://www.senat.fr/senateur-3eme-republique/soubigou_francois0789r3.html
SOULIE,Louis,Loire,11 janvier 1920,9 janvier 1933,6 mars 1871,9 septembre 1939,soulie_louis1355r3,https://www.senat.fr/senateur-3eme-republique/soulie_louis1355r3.html
SOULIE,Louis,Loire,6 janvier 1924,,6 mars 1871,9 septembre 1939,soulie_louis1355r3,https://www.senat.fr/senateur-3eme-republique/soulie_louis1355r3.html
SOUSTRE,Marius,Basses-Alpes,25 janvier 1885,16 avril 1897,1er septembre 1828,16 avril 1897,soustre_marius0057r3,https://www.senat.fr/senateur-3eme-republique/soustre_marius0057r3.html
SOUSTRE,Marius,Basses-Alpes,7 janvier 1894,,1er septembre 1828,16 avril 1897,soustre_marius0057r3,https://www.senat.fr/senateur-3eme-republique/soustre_marius0057r3.html
SPULLER,Eugène,,24 avril 1892,23 juillet 1896,8 décembre 1835,23 juillet 1896,spuller_eugene0548r3,https://www.senat.fr/senateur-3eme-republique/spuller_eugene0548r3.html
SPULLER,Eugène,,7 janvier 1894,,8 décembre 1835,23 juillet 1896,spuller_eugene0548r3,https://www.senat.fr/senateur-3eme-republique/spuller_eugene0548r3.html
STEEG,Théodore,Seine,29 mars 1914,31 décembre 1944,19 décembre 1868,10 décembre 1950,steeg_theodore1554r3,https://www.senat.fr/senateur-3eme-republique/steeg_theodore1554r3.html
STEEG,Théodore,Seine,11 janvier 1920,,19 décembre 1868,10 décembre 1950,steeg_theodore1554r3,https://www.senat.fr/senateur-3eme-republique/steeg_theodore1554r3.html
STEEG,Théodore,Seine,9 janvier 1927,,19 décembre 1868,10 décembre 1950,steeg_theodore1554r3,https://www.senat.fr/senateur-3eme-republique/steeg_theodore1554r3.html
STEEG,Théodore,Seine,14 janvier 1936,,19 décembre 1868,10 décembre 1950,steeg_theodore1554r3,https://www.senat.fr/senateur-3eme-republique/steeg_theodore1554r3.html
STOURM,Charles,Ille-et-Vilaine,12 juin 1932,4 février 1940,17 juillet 1866,4 février 1940,stourm_charles0545r3,https://www.senat.fr/senateur-3eme-republique/stourm_charles0545r3.html
STOURM,Charles,Ille-et-Vilaine,10 janvier 1933,,17 juillet 1866,4 février 1940,stourm_charles0545r3,https://www.senat.fr/senateur-3eme-republique/stourm_charles0545r3.html
STRAUSS,Paul,Seine,25 juillet 1897,13 janvier 1936,23 septembre 1852,22 février 1942,strauss_paul1334r3,https://www.senat.fr/senateur-3eme-republique/strauss_paul1334r3.html
STRAUSS,Paul,Seine,28 janvier 1900,,23 septembre 1852,22 février 1942,strauss_paul1334r3,https://www.senat.fr/senateur-3eme-republique/strauss_paul1334r3.html
STRAUSS,Paul,Seine,3 janvier 1909,,23 septembre 1852,22 février 1942,strauss_paul1334r3,https://www.senat.fr/senateur-3eme-republique/strauss_paul1334r3.html
STRAUSS,Paul,Seine,11 janvier 1920,,23 septembre 1852,22 février 1942,strauss_paul1334r3,https://www.senat.fr/senateur-3eme-republique/strauss_paul1334r3.html
STRAUSS,Paul,Seine,9 janvier 1927,,23 septembre 1852,22 février 1942,strauss_paul1334r3,https://www.senat.fr/senateur-3eme-republique/strauss_paul1334r3.html
STUHL,Jean,Moselle,11 janvier 1920,31 décembre 1941,26 avril 1862,23 novembre 1942,stuhl_jean0708r3,https://www.senat.fr/senateur-3eme-republique/stuhl_jean0708r3.html
STUHL,Jean,Moselle,6 janvier 1924,,26 avril 1862,23 novembre 1942,stuhl_jean0708r3,https://www.senat.fr/senateur-3eme-republique/stuhl_jean0708r3.html
STUHL,Jean,Moselle,10 janvier 1933,,26 avril 1862,23 novembre 1942,stuhl_jean0708r3,https://www.senat.fr/senateur-3eme-republique/stuhl_jean0708r3.html
SUISSE Jules dit Jules,SIMON,Inamovible,16 décembre 1875,8 juin 1896,27 décembre 1814,8 juin 1896,suisse_jules1865r3,https://www.senat.fr/senateur-3eme-republique/suisse_jules1865r3.html
